Options: 
	Output File = (null)
	CSV mode = 0
	Device ID = 0
	Sample Rate = 100 ms
	Number of power samples = 600
	Print PSU info = 0
	Process Name = (null)

	Temperature Cutoff (0 iff disabled) = 0
Initializing NVML... Success
Getting device... Selected device 0: Tesla V100-SXM2-16GB


Starting power measurement...
[000] Power: 266.6820, Util: 99 Temp: 50
[001] Power: 266.6820, Util: 99 Temp: 50
[002] Power: 266.6820, Util: 99 Temp: 50
[003] Power: 266.6820, Util: 99 Temp: 50
[004] Power: 266.6820, Util: 99 Temp: 50
[005] Power: 266.6820, Util: 99 Temp: 50
[006] Power: 266.6820, Util: 99 Temp: 50
[007] Power: 266.6820, Util: 99 Temp: 50
[008] Power: 266.6820, Util: 99 Temp: 50
[009] Power: 266.6820, Util: 99 Temp: 50
[010] Power: 266.6820, Util: 99 Temp: 50
[011] Power: 266.6820, Util: 99 Temp: 50
[012] Power: 266.6820, Util: 99 Temp: 50
[013] Power: 266.6820, Util: 99 Temp: 50
[014] Power: 266.6820, Util: 99 Temp: 50
[015] Power: 267.1680, Util: 99 Temp: 50
[016] Power: 266.6820, Util: 99 Temp: 50
[017] Power: 266.6820, Util: 99 Temp: 50
[018] Power: 266.6820, Util: 99 Temp: 50
[019] Power: 266.6820, Util: 99 Temp: 50
[020] Power: 266.6820, Util: 99 Temp: 50
[021] Power: 266.6820, Util: 99 Temp: 50
[022] Power: 266.6820, Util: 99 Temp: 50
[023] Power: 266.6820, Util: 99 Temp: 50
[024] Power: 266.6820, Util: 99 Temp: 50
[025] Power: 266.6820, Util: 99 Temp: 50
[026] Power: 266.6820, Util: 99 Temp: 50
[027] Power: 266.6820, Util: 99 Temp: 50
[028] Power: 266.6820, Util: 99 Temp: 50
[029] Power: 266.6820, Util: 99 Temp: 50
[030] Power: 266.6820, Util: 99 Temp: 50
[031] Power: 266.6820, Util: 99 Temp: 50
[032] Power: 266.6820, Util: 99 Temp: 50
[033] Power: 266.6820, Util: 99 Temp: 50
[034] Power: 267.1680, Util: 99 Temp: 50
[035] Power: 266.6820, Util: 99 Temp: 50
[036] Power: 266.6820, Util: 99 Temp: 50
[037] Power: 266.6820, Util: 99 Temp: 50
[038] Power: 266.6820, Util: 99 Temp: 50
[039] Power: 266.6820, Util: 99 Temp: 50
[040] Power: 266.6820, Util: 99 Temp: 50
[041] Power: 266.6820, Util: 99 Temp: 50
[042] Power: 266.6820, Util: 99 Temp: 50
[043] Power: 266.6820, Util: 99 Temp: 50
[044] Power: 267.1680, Util: 99 Temp: 50
[045] Power: 266.6820, Util: 99 Temp: 50
[046] Power: 266.6820, Util: 99 Temp: 50
[047] Power: 266.6820, Util: 99 Temp: 50
[048] Power: 266.6820, Util: 99 Temp: 50
[049] Power: 266.6820, Util: 99 Temp: 50
[050] Power: 266.6820, Util: 99 Temp: 50
[051] Power: 266.6820, Util: 99 Temp: 50
[052] Power: 266.6820, Util: 99 Temp: 50
[053] Power: 266.6820, Util: 99 Temp: 50
[054] Power: 266.6820, Util: 99 Temp: 50
[055] Power: 267.1680, Util: 99 Temp: 50
[056] Power: 266.6820, Util: 99 Temp: 50
[057] Power: 266.6820, Util: 99 Temp: 50
[058] Power: 267.1680, Util: 99 Temp: 50
[059] Power: 266.6820, Util: 99 Temp: 50
[060] Power: 266.6820, Util: 99 Temp: 50
[061] Power: 266.6820, Util: 99 Temp: 50
[062] Power: 266.6820, Util: 99 Temp: 50
[063] Power: 267.1680, Util: 99 Temp: 50
[064] Power: 267.1680, Util: 99 Temp: 50
[065] Power: 266.6820, Util: 99 Temp: 50
[066] Power: 266.6820, Util: 99 Temp: 51
[067] Power: 266.6820, Util: 99 Temp: 50
[068] Power: 266.6820, Util: 99 Temp: 50
[069] Power: 266.6820, Util: 99 Temp: 50
[070] Power: 266.6820, Util: 99 Temp: 50
[071] Power: 266.6820, Util: 99 Temp: 50
[072] Power: 266.6820, Util: 99 Temp: 50
[073] Power: 267.1680, Util: 99 Temp: 51
[074] Power: 267.1680, Util: 99 Temp: 51
[075] Power: 266.6820, Util: 99 Temp: 50
[076] Power: 266.6820, Util: 99 Temp: 50
[077] Power: 267.1680, Util: 99 Temp: 50
[078] Power: 267.1680, Util: 99 Temp: 50
[079] Power: 266.6820, Util: 99 Temp: 50
[080] Power: 266.6820, Util: 99 Temp: 50
[081] Power: 266.6820, Util: 99 Temp: 50
[082] Power: 266.5060, Util: 99 Temp: 50
[083] Power: 267.1680, Util: 99 Temp: 50
[084] Power: 267.1680, Util: 99 Temp: 50
[085] Power: 266.6820, Util: 99 Temp: 51
[086] Power: 266.6820, Util: 99 Temp: 50
[087] Power: 267.1680, Util: 99 Temp: 50
[088] Power: 266.6820, Util: 99 Temp: 50
[089] Power: 267.1680, Util: 99 Temp: 51
[090] Power: 267.1680, Util: 99 Temp: 50
[091] Power: 266.6820, Util: 99 Temp: 50
[092] Power: 266.5060, Util: 99 Temp: 50
[093] Power: 267.1680, Util: 99 Temp: 50
[094] Power: 267.1680, Util: 99 Temp: 51
[095] Power: 266.5060, Util: 99 Temp: 51
[096] Power: 266.6820, Util: 99 Temp: 50
[097] Power: 267.1680, Util: 99 Temp: 50
[098] Power: 267.1680, Util: 99 Temp: 50
[099] Power: 267.1680, Util: 99 Temp: 50
[100] Power: 267.1680, Util: 99 Temp: 50
[101] Power: 266.6820, Util: 99 Temp: 50
[102] Power: 266.6820, Util: 99 Temp: 50
[103] Power: 266.9920, Util: 99 Temp: 51
[104] Power: 267.1680, Util: 99 Temp: 51
[105] Power: 266.6820, Util: 99 Temp: 50
[106] Power: 266.6820, Util: 99 Temp: 51
[107] Power: 267.1680, Util: 99 Temp: 50
[108] Power: 267.1680, Util: 99 Temp: 51
[109] Power: 267.1680, Util: 99 Temp: 51
[110] Power: 267.1680, Util: 99 Temp: 50
[111] Power: 267.1680, Util: 99 Temp: 50
[112] Power: 266.6820, Util: 99 Temp: 51
[113] Power: 267.1680, Util: 99 Temp: 50
[114] Power: 267.1680, Util: 99 Temp: 50
[115] Power: 266.6820, Util: 99 Temp: 51
[116] Power: 266.6820, Util: 99 Temp: 50
[117] Power: 266.6820, Util: 99 Temp: 51
[118] Power: 267.1680, Util: 99 Temp: 51
[119] Power: 266.9920, Util: 99 Temp: 51
[120] Power: 267.1680, Util: 99 Temp: 51
[121] Power: 266.6820, Util: 99 Temp: 51
[122] Power: 266.6820, Util: 99 Temp: 51
[123] Power: 266.9920, Util: 99 Temp: 51
[124] Power: 267.1680, Util: 99 Temp: 51
[125] Power: 267.1680, Util: 99 Temp: 51
[126] Power: 267.1680, Util: 99 Temp: 51
[127] Power: 267.1680, Util: 99 Temp: 51
[128] Power: 267.1680, Util: 99 Temp: 51
[129] Power: 267.1680, Util: 99 Temp: 51
[130] Power: 267.1680, Util: 99 Temp: 51
[131] Power: 266.5060, Util: 99 Temp: 51
[132] Power: 267.1680, Util: 99 Temp: 51
[133] Power: 267.1680, Util: 99 Temp: 51
[134] Power: 267.1680, Util: 99 Temp: 51
[135] Power: 267.1680, Util: 99 Temp: 51
[136] Power: 267.1680, Util: 99 Temp: 51
[137] Power: 267.1680, Util: 99 Temp: 51
[138] Power: 267.1680, Util: 99 Temp: 51
[139] Power: 267.1680, Util: 99 Temp: 51
[140] Power: 267.1680, Util: 99 Temp: 51
[141] Power: 267.1680, Util: 99 Temp: 51
[142] Power: 266.9920, Util: 99 Temp: 51
[143] Power: 267.1680, Util: 99 Temp: 51
[144] Power: 267.1680, Util: 99 Temp: 51
[145] Power: 267.1680, Util: 99 Temp: 51
[146] Power: 267.1680, Util: 99 Temp: 51
[147] Power: 267.1680, Util: 99 Temp: 51
[148] Power: 267.1680, Util: 99 Temp: 51
[149] Power: 267.1680, Util: 99 Temp: 51
[150] Power: 267.1680, Util: 99 Temp: 51
[151] Power: 267.1680, Util: 99 Temp: 51
[152] Power: 267.1680, Util: 99 Temp: 51
[153] Power: 267.1680, Util: 99 Temp: 51
[154] Power: 267.1680, Util: 99 Temp: 51
[155] Power: 266.9920, Util: 99 Temp: 51
[156] Power: 267.1680, Util: 99 Temp: 51
[157] Power: 266.9920, Util: 99 Temp: 51
[158] Power: 267.1680, Util: 99 Temp: 51
[159] Power: 267.1680, Util: 99 Temp: 51
[160] Power: 267.1680, Util: 99 Temp: 51
[161] Power: 266.6820, Util: 99 Temp: 51
[162] Power: 266.9920, Util: 99 Temp: 51
[163] Power: 267.1680, Util: 99 Temp: 51
[164] Power: 267.1680, Util: 99 Temp: 51
[165] Power: 266.9920, Util: 99 Temp: 51
[166] Power: 266.9920, Util: 99 Temp: 51
[167] Power: 267.1680, Util: 99 Temp: 51
[168] Power: 267.1680, Util: 99 Temp: 51
[169] Power: 267.1680, Util: 99 Temp: 51
[170] Power: 267.1680, Util: 99 Temp: 51
[171] Power: 267.1680, Util: 99 Temp: 51
[172] Power: 267.1680, Util: 99 Temp: 51
[173] Power: 267.1680, Util: 99 Temp: 51
[174] Power: 267.1680, Util: 99 Temp: 51
[175] Power: 267.1680, Util: 99 Temp: 51
[176] Power: 267.1680, Util: 99 Temp: 51
[177] Power: 267.1680, Util: 99 Temp: 51
[178] Power: 267.1680, Util: 99 Temp: 51
[179] Power: 267.1680, Util: 99 Temp: 51
[180] Power: 266.6820, Util: 99 Temp: 51
[181] Power: 266.6820, Util: 99 Temp: 51
[182] Power: 267.1680, Util: 99 Temp: 51
[183] Power: 267.1680, Util: 99 Temp: 51
[184] Power: 267.1680, Util: 99 Temp: 51
[185] Power: 267.1680, Util: 99 Temp: 51
[186] Power: 267.1680, Util: 99 Temp: 51
[187] Power: 267.1680, Util: 99 Temp: 51
[188] Power: 267.1680, Util: 99 Temp: 51
[189] Power: 267.1680, Util: 99 Temp: 51
