Options: 
	Output File = (null)
	CSV mode = 0
	Device ID = 0
	Sample Rate = 100 ms
	Number of power samples = 600
	Print PSU info = 0
	Process Name = (null)

	Temperature Cutoff (0 iff disabled) = 0
Initializing NVML... Success
Getting device... Selected device 0: Tesla V100-SXM2-16GB


Starting power measurement...
[000] Power: 250.9820, Util: 100 Temp: 49
[001] Power: 253.4140, Util: 100 Temp: 49
[002] Power: 252.2750, Util: 100 Temp: 49
[003] Power: 250.3310, Util: 100 Temp: 49
[004] Power: 251.9550, Util: 100 Temp: 49
[005] Power: 251.3030, Util: 100 Temp: 49
[006] Power: 249.3590, Util: 100 Temp: 49
[007] Power: 252.7610, Util: 100 Temp: 49
[008] Power: 251.3030, Util: 100 Temp: 49
[009] Power: 252.9280, Util: 100 Temp: 49
[010] Power: 252.9280, Util: 100 Temp: 49
[011] Power: 251.3030, Util: 100 Temp: 49
[012] Power: 251.7890, Util: 100 Temp: 49
[013] Power: 251.3030, Util: 100 Temp: 49
[014] Power: 251.3030, Util: 100 Temp: 49
[015] Power: 252.2750, Util: 100 Temp: 49
[016] Power: 251.7890, Util: 100 Temp: 49
[017] Power: 251.3030, Util: 100 Temp: 49
[018] Power: 252.9280, Util: 100 Temp: 49
[019] Power: 253.4140, Util: 100 Temp: 49
[020] Power: 252.9280, Util: 100 Temp: 49
[021] Power: 253.4140, Util: 100 Temp: 49
[022] Power: 251.7890, Util: 100 Temp: 49
[023] Power: 251.7890, Util: 100 Temp: 49
[024] Power: 251.3030, Util: 100 Temp: 49
[025] Power: 254.3870, Util: 100 Temp: 49
[026] Power: 254.2190, Util: 100 Temp: 49
[027] Power: 254.8730, Util: 100 Temp: 49
[028] Power: 252.7610, Util: 100 Temp: 49
[029] Power: 252.2750, Util: 100 Temp: 49
[030] Power: 252.4410, Util: 100 Temp: 49
[031] Power: 252.2750, Util: 100 Temp: 49
[032] Power: 250.3310, Util: 100 Temp: 49
[033] Power: 252.7610, Util: 100 Temp: 49
[034] Power: 250.8170, Util: 100 Temp: 49
[035] Power: 251.7890, Util: 100 Temp: 49
[036] Power: 251.3030, Util: 100 Temp: 49
[037] Power: 251.7890, Util: 100 Temp: 49
[038] Power: 252.9280, Util: 100 Temp: 49
[039] Power: 251.7890, Util: 100 Temp: 49
[040] Power: 251.3030, Util: 100 Temp: 49
[041] Power: 251.7890, Util: 100 Temp: 49
[042] Power: 251.3030, Util: 100 Temp: 49
[043] Power: 252.7610, Util: 100 Temp: 49
[044] Power: 252.9280, Util: 100 Temp: 49
[045] Power: 253.2470, Util: 100 Temp: 49
[046] Power: 252.9280, Util: 100 Temp: 49
[047] Power: 251.3030, Util: 100 Temp: 49
[048] Power: 253.4140, Util: 100 Temp: 49
[049] Power: 254.3870, Util: 100 Temp: 49
[050] Power: 249.6800, Util: 100 Temp: 49
[051] Power: 252.7610, Util: 100 Temp: 49
[052] Power: 249.8450, Util: 100 Temp: 49
[053] Power: 250.6520, Util: 100 Temp: 49
[054] Power: 252.2750, Util: 100 Temp: 49
[055] Power: 253.7330, Util: 100 Temp: 49
[056] Power: 253.2470, Util: 100 Temp: 49
[057] Power: 251.7890, Util: 100 Temp: 49
[058] Power: 252.7610, Util: 100 Temp: 49
[059] Power: 252.2750, Util: 100 Temp: 49
[060] Power: 251.3030, Util: 100 Temp: 49
[061] Power: 250.9820, Util: 100 Temp: 49
[062] Power: 252.4410, Util: 100 Temp: 49
[063] Power: 252.2750, Util: 100 Temp: 49
[064] Power: 253.9000, Util: 100 Temp: 49
[065] Power: 251.3030, Util: 100 Temp: 49
[066] Power: 252.4410, Util: 100 Temp: 49
[067] Power: 249.1940, Util: 100 Temp: 49
[068] Power: 252.7610, Util: 100 Temp: 49
[069] Power: 251.9550, Util: 100 Temp: 49
[070] Power: 251.7890, Util: 100 Temp: 49
[071] Power: 253.2470, Util: 100 Temp: 49
[072] Power: 252.2750, Util: 100 Temp: 49
[073] Power: 251.3030, Util: 100 Temp: 49
[074] Power: 251.7890, Util: 100 Temp: 49
[075] Power: 250.3310, Util: 100 Temp: 49
[076] Power: 252.4410, Util: 100 Temp: 49
[077] Power: 251.6230, Util: 100 Temp: 49
[078] Power: 250.8170, Util: 100 Temp: 49
[079] Power: 252.4410, Util: 100 Temp: 49
[080] Power: 250.3310, Util: 100 Temp: 49
[081] Power: 251.7890, Util: 100 Temp: 49
[082] Power: 252.9280, Util: 100 Temp: 49
[083] Power: 253.9000, Util: 100 Temp: 49
[084] Power: 250.6520, Util: 100 Temp: 49
[085] Power: 252.2750, Util: 100 Temp: 49
[086] Power: 252.9280, Util: 100 Temp: 49
[087] Power: 253.4140, Util: 100 Temp: 49
[088] Power: 250.3310, Util: 100 Temp: 49
[089] Power: 252.9280, Util: 100 Temp: 49
[090] Power: 250.3310, Util: 100 Temp: 49
[091] Power: 254.8730, Util: 100 Temp: 49
[092] Power: 252.9280, Util: 100 Temp: 49
[093] Power: 250.8170, Util: 100 Temp: 49
[094] Power: 248.0640, Util: 100 Temp: 49
[095] Power: 248.0640, Util: 100 Temp: 49
[096] Power: 251.7890, Util: 100 Temp: 49
[097] Power: 250.3310, Util: 100 Temp: 49
[098] Power: 249.8450, Util: 100 Temp: 49
[099] Power: 251.7890, Util: 100 Temp: 49
[100] Power: 250.3310, Util: 100 Temp: 49
[101] Power: 249.6800, Util: 100 Temp: 49
[102] Power: 252.7610, Util: 100 Temp: 49
[103] Power: 253.4140, Util: 100 Temp: 49
[104] Power: 252.2750, Util: 100 Temp: 49
[105] Power: 252.4410, Util: 100 Temp: 49
[106] Power: 252.2750, Util: 100 Temp: 49
[107] Power: 251.3030, Util: 100 Temp: 49
[108] Power: 249.8450, Util: 100 Temp: 49
[109] Power: 252.7610, Util: 100 Temp: 49
[110] Power: 253.4140, Util: 100 Temp: 49
[111] Power: 250.3310, Util: 100 Temp: 49
[112] Power: 249.1940, Util: 100 Temp: 49
[113] Power: 250.3310, Util: 100 Temp: 49
[114] Power: 251.9550, Util: 100 Temp: 49
[115] Power: 253.9000, Util: 100 Temp: 49
[116] Power: 252.4410, Util: 100 Temp: 49
[117] Power: 251.7890, Util: 100 Temp: 49
[118] Power: 251.7890, Util: 100 Temp: 49
[119] Power: 252.2750, Util: 100 Temp: 49
[120] Power: 253.4140, Util: 100 Temp: 49
[121] Power: 252.7610, Util: 100 Temp: 49
[122] Power: 251.3030, Util: 100 Temp: 49
[123] Power: 251.3030, Util: 100 Temp: 49
[124] Power: 252.7610, Util: 100 Temp: 49
[125] Power: 251.7890, Util: 100 Temp: 49
[126] Power: 252.4410, Util: 100 Temp: 49
[127] Power: 250.3310, Util: 100 Temp: 49
[128] Power: 251.7890, Util: 100 Temp: 49
[129] Power: 252.2750, Util: 100 Temp: 49
[130] Power: 250.8170, Util: 100 Temp: 49
[131] Power: 250.6520, Util: 100 Temp: 49
[132] Power: 252.2750, Util: 100 Temp: 49
[133] Power: 251.3030, Util: 100 Temp: 49
[134] Power: 252.4410, Util: 100 Temp: 49
[135] Power: 254.3870, Util: 100 Temp: 49
[136] Power: 251.7890, Util: 100 Temp: 49
[137] Power: 254.3870, Util: 100 Temp: 49
[138] Power: 253.4140, Util: 100 Temp: 49
[139] Power: 250.8170, Util: 100 Temp: 49
[140] Power: 249.8450, Util: 100 Temp: 49
[141] Power: 251.4680, Util: 100 Temp: 49
[142] Power: 251.7890, Util: 100 Temp: 49
[143] Power: 251.4680, Util: 100 Temp: 49
[144] Power: 252.2750, Util: 100 Temp: 49
[145] Power: 251.3030, Util: 100 Temp: 49
[146] Power: 254.3870, Util: 100 Temp: 49
[147] Power: 250.3310, Util: 100 Temp: 49
[148] Power: 250.8170, Util: 100 Temp: 49
[149] Power: 251.9550, Util: 100 Temp: 49
[150] Power: 251.7890, Util: 100 Temp: 49
[151] Power: 252.2750, Util: 100 Temp: 49
[152] Power: 251.9550, Util: 100 Temp: 49
[153] Power: 249.3590, Util: 100 Temp: 49
[154] Power: 252.9280, Util: 100 Temp: 49
[155] Power: 252.2750, Util: 100 Temp: 49
[156] Power: 252.9280, Util: 100 Temp: 49
[157] Power: 255.3600, Util: 100 Temp: 49
[158] Power: 250.6520, Util: 100 Temp: 49
[159] Power: 252.4410, Util: 100 Temp: 49
[160] Power: 250.8170, Util: 100 Temp: 49
[161] Power: 253.2470, Util: 100 Temp: 49
[162] Power: 251.6230, Util: 100 Temp: 49
[163] Power: 251.3030, Util: 100 Temp: 49
[164] Power: 252.9280, Util: 100 Temp: 49
[165] Power: 255.3600, Util: 100 Temp: 49
[166] Power: 252.7610, Util: 100 Temp: 49
[167] Power: 251.9550, Util: 100 Temp: 49
[168] Power: 252.7610, Util: 100 Temp: 49
[169] Power: 251.4680, Util: 100 Temp: 50
[170] Power: 249.8450, Util: 100 Temp: 49
[171] Power: 249.8450, Util: 100 Temp: 49
[172] Power: 253.9000, Util: 100 Temp: 50
[173] Power: 252.2750, Util: 100 Temp: 49
[174] Power: 250.3310, Util: 100 Temp: 50
[175] Power: 252.9280, Util: 100 Temp: 49
[176] Power: 252.7610, Util: 100 Temp: 49
[177] Power: 253.2470, Util: 100 Temp: 50
[178] Power: 251.7890, Util: 100 Temp: 49
[179] Power: 252.4410, Util: 100 Temp: 50
[180] Power: 251.3030, Util: 100 Temp: 49
[181] Power: 252.9280, Util: 100 Temp: 50
[182] Power: 253.4140, Util: 100 Temp: 50
[183] Power: 252.7610, Util: 100 Temp: 49
[184] Power: 252.7610, Util: 100 Temp: 49
[185] Power: 249.3590, Util: 100 Temp: 50
[186] Power: 252.7610, Util: 100 Temp: 49
[187] Power: 250.8170, Util: 100 Temp: 49
[188] Power: 254.8730, Util: 100 Temp: 49
[189] Power: 253.2470, Util: 100 Temp: 49
[190] Power: 253.2470, Util: 100 Temp: 49
[191] Power: 251.7890, Util: 100 Temp: 49
[192] Power: 250.3310, Util: 100 Temp: 49
[193] Power: 250.3310, Util: 100 Temp: 49
[194] Power: 252.7610, Util: 100 Temp: 49
[195] Power: 251.7890, Util: 100 Temp: 49
[196] Power: 250.8170, Util: 100 Temp: 50
[197] Power: 251.9550, Util: 100 Temp: 50
[198] Power: 251.3030, Util: 100 Temp: 50
[199] Power: 252.9280, Util: 100 Temp: 50
[200] Power: 249.8450, Util: 100 Temp: 49
[201] Power: 251.3030, Util: 100 Temp: 49
[202] Power: 250.8170, Util: 100 Temp: 49
[203] Power: 251.7890, Util: 100 Temp: 50
[204] Power: 253.4140, Util: 100 Temp: 49
[205] Power: 251.7890, Util: 100 Temp: 49
[206] Power: 252.7610, Util: 100 Temp: 50
[207] Power: 249.8450, Util: 100 Temp: 49
[208] Power: 251.7890, Util: 100 Temp: 50
[209] Power: 252.2750, Util: 100 Temp: 49
[210] Power: 252.2750, Util: 100 Temp: 50
[211] Power: 251.3030, Util: 100 Temp: 49
[212] Power: 252.4410, Util: 100 Temp: 50
[213] Power: 250.8170, Util: 100 Temp: 50
[214] Power: 251.7890, Util: 100 Temp: 50
[215] Power: 252.9280, Util: 100 Temp: 49
[216] Power: 250.3310, Util: 100 Temp: 50
[217] Power: 252.2750, Util: 100 Temp: 50
[218] Power: 253.2470, Util: 100 Temp: 50
[219] Power: 252.7610, Util: 100 Temp: 49
[220] Power: 254.2190, Util: 100 Temp: 49
[221] Power: 252.9280, Util: 100 Temp: 50
[222] Power: 252.9280, Util: 100 Temp: 50
[223] Power: 252.7610, Util: 100 Temp: 50
[224] Power: 253.4140, Util: 100 Temp: 50
[225] Power: 252.2750, Util: 100 Temp: 50
[226] Power: 250.9820, Util: 100 Temp: 49
[227] Power: 251.3030, Util: 100 Temp: 49
[228] Power: 250.3310, Util: 100 Temp: 50
[229] Power: 249.8450, Util: 100 Temp: 50
[230] Power: 251.7890, Util: 100 Temp: 50
[231] Power: 252.4410, Util: 100 Temp: 50
[232] Power: 251.3030, Util: 100 Temp: 49
[233] Power: 250.3310, Util: 100 Temp: 50
[234] Power: 253.4140, Util: 100 Temp: 50
[235] Power: 251.9550, Util: 100 Temp: 50
[236] Power: 252.4410, Util: 100 Temp: 50
[237] Power: 254.8730, Util: 100 Temp: 50
[238] Power: 250.1660, Util: 100 Temp: 50
[239] Power: 253.9000, Util: 100 Temp: 50
[240] Power: 252.7610, Util: 100 Temp: 50
[241] Power: 253.4140, Util: 100 Temp: 50
[242] Power: 252.4410, Util: 100 Temp: 50
[243] Power: 251.7890, Util: 100 Temp: 50
[244] Power: 252.7610, Util: 100 Temp: 50
[245] Power: 253.2470, Util: 100 Temp: 50
[246] Power: 252.7610, Util: 100 Temp: 50
[247] Power: 253.2470, Util: 100 Temp: 50
[248] Power: 251.1370, Util: 100 Temp: 50
[249] Power: 250.8170, Util: 100 Temp: 50
[250] Power: 254.7050, Util: 100 Temp: 50
[251] Power: 249.6800, Util: 100 Temp: 50
[252] Power: 253.9000, Util: 100 Temp: 50
[253] Power: 251.7890, Util: 100 Temp: 50
[254] Power: 250.6520, Util: 100 Temp: 50
[255] Power: 252.4410, Util: 100 Temp: 50
[256] Power: 252.4410, Util: 100 Temp: 50
[257] Power: 254.3870, Util: 100 Temp: 50
[258] Power: 253.9000, Util: 100 Temp: 50
[259] Power: 253.2470, Util: 100 Temp: 50
[260] Power: 251.9550, Util: 100 Temp: 50
[261] Power: 251.3030, Util: 100 Temp: 50
[262] Power: 250.3310, Util: 100 Temp: 50
[263] Power: 253.4140, Util: 100 Temp: 50
[264] Power: 252.7610, Util: 100 Temp: 50
[265] Power: 251.3030, Util: 100 Temp: 50
[266] Power: 251.7890, Util: 100 Temp: 50
[267] Power: 251.7890, Util: 100 Temp: 50
[268] Power: 250.8170, Util: 100 Temp: 50
[269] Power: 253.4140, Util: 100 Temp: 50
[270] Power: 250.8170, Util: 100 Temp: 50
[271] Power: 252.4410, Util: 100 Temp: 50
[272] Power: 251.7890, Util: 100 Temp: 50
[273] Power: 252.2750, Util: 100 Temp: 50
[274] Power: 250.8170, Util: 100 Temp: 50
[275] Power: 250.8170, Util: 100 Temp: 50
[276] Power: 253.7330, Util: 100 Temp: 50
[277] Power: 251.3030, Util: 100 Temp: 50
[278] Power: 249.8450, Util: 100 Temp: 50
[279] Power: 249.6800, Util: 100 Temp: 50
[280] Power: 253.4140, Util: 100 Temp: 50
[281] Power: 251.3030, Util: 100 Temp: 50
[282] Power: 252.4410, Util: 100 Temp: 50
[283] Power: 252.2750, Util: 100 Temp: 50
[284] Power: 253.4140, Util: 100 Temp: 50
[285] Power: 250.3310, Util: 100 Temp: 50
[286] Power: 251.9550, Util: 100 Temp: 50
[287] Power: 253.7330, Util: 100 Temp: 50
[288] Power: 252.1090, Util: 100 Temp: 50
[289] Power: 252.2750, Util: 100 Temp: 50
[290] Power: 253.9000, Util: 100 Temp: 50
[291] Power: 252.7610, Util: 100 Temp: 50
[292] Power: 252.7610, Util: 100 Temp: 50
[293] Power: 251.3030, Util: 100 Temp: 50
[294] Power: 251.3030, Util: 100 Temp: 50
[295] Power: 252.2750, Util: 100 Temp: 50
[296] Power: 251.3030, Util: 100 Temp: 50
[297] Power: 250.3310, Util: 100 Temp: 50
[298] Power: 252.7610, Util: 100 Temp: 50
[299] Power: 250.8170, Util: 100 Temp: 50
[300] Power: 251.3030, Util: 100 Temp: 50
[301] Power: 250.8170, Util: 100 Temp: 50
[302] Power: 250.3310, Util: 100 Temp: 50
[303] Power: 253.9000, Util: 100 Temp: 50
[304] Power: 251.4680, Util: 100 Temp: 50
[305] Power: 253.4140, Util: 100 Temp: 50
[306] Power: 250.8170, Util: 100 Temp: 50
[307] Power: 252.7610, Util: 100 Temp: 50
[308] Power: 252.7610, Util: 100 Temp: 50
[309] Power: 252.7610, Util: 100 Temp: 50
[310] Power: 251.7890, Util: 100 Temp: 50
[311] Power: 252.9280, Util: 100 Temp: 50
[312] Power: 252.9280, Util: 100 Temp: 50
[313] Power: 250.8170, Util: 100 Temp: 50
[314] Power: 252.7610, Util: 100 Temp: 50
[315] Power: 252.2750, Util: 100 Temp: 50
[316] Power: 251.7890, Util: 100 Temp: 50
[317] Power: 256.3320, Util: 100 Temp: 50
[318] Power: 250.3310, Util: 100 Temp: 50
[319] Power: 251.7890, Util: 100 Temp: 50
[320] Power: 251.3030, Util: 100 Temp: 50
[321] Power: 250.8170, Util: 100 Temp: 50
[322] Power: 251.7890, Util: 100 Temp: 50
[323] Power: 253.2470, Util: 100 Temp: 50
[324] Power: 252.9280, Util: 100 Temp: 50
