Options: 
	Output File = (null)
	CSV mode = 0
	Device ID = 0
	Sample Rate = 100 ms
	Number of power samples = 600
	Print PSU info = 0
	Process Name = (null)

	Temperature Cutoff (0 iff disabled) = 0
Initializing NVML... Success
Getting device... Selected device 0: Tesla V100-SXM2-16GB


Starting power measurement...
[000] Power: 234.7760, Util: 100 Temp: 47
[001] Power: 234.7760, Util: 100 Temp: 47
[002] Power: 234.7760, Util: 100 Temp: 47
[003] Power: 234.7760, Util: 100 Temp: 47
[004] Power: 234.7760, Util: 100 Temp: 47
[005] Power: 234.7760, Util: 100 Temp: 47
[006] Power: 234.7760, Util: 100 Temp: 47
[007] Power: 234.7760, Util: 100 Temp: 47
[008] Power: 234.7760, Util: 100 Temp: 47
[009] Power: 234.7760, Util: 100 Temp: 47
[010] Power: 234.7760, Util: 100 Temp: 47
[011] Power: 234.7760, Util: 100 Temp: 47
[012] Power: 234.7760, Util: 100 Temp: 47
[013] Power: 234.7760, Util: 100 Temp: 47
[014] Power: 234.7760, Util: 100 Temp: 47
[015] Power: 234.7760, Util: 100 Temp: 47
[016] Power: 234.7760, Util: 100 Temp: 47
[017] Power: 234.7760, Util: 100 Temp: 47
[018] Power: 234.7760, Util: 100 Temp: 47
[019] Power: 234.7760, Util: 100 Temp: 47
[020] Power: 234.7760, Util: 100 Temp: 48
[021] Power: 234.7760, Util: 100 Temp: 47
[022] Power: 234.7760, Util: 100 Temp: 47
[023] Power: 234.7760, Util: 100 Temp: 47
[024] Power: 234.7760, Util: 100 Temp: 47
[025] Power: 234.7760, Util: 100 Temp: 47
[026] Power: 234.7760, Util: 100 Temp: 47
[027] Power: 234.7760, Util: 100 Temp: 47
[028] Power: 234.7760, Util: 100 Temp: 47
[029] Power: 234.7760, Util: 100 Temp: 47
[030] Power: 234.7760, Util: 100 Temp: 47
[031] Power: 234.7760, Util: 100 Temp: 48
[032] Power: 234.7760, Util: 100 Temp: 47
[033] Power: 234.7760, Util: 100 Temp: 47
[034] Power: 234.7760, Util: 100 Temp: 47
[035] Power: 234.7760, Util: 100 Temp: 48
[036] Power: 234.7760, Util: 100 Temp: 48
[037] Power: 234.7760, Util: 100 Temp: 47
[038] Power: 234.7760, Util: 100 Temp: 48
[039] Power: 234.7760, Util: 100 Temp: 47
[040] Power: 234.7760, Util: 100 Temp: 47
[041] Power: 234.7760, Util: 100 Temp: 48
[042] Power: 234.7760, Util: 100 Temp: 48
[043] Power: 234.7760, Util: 100 Temp: 47
[044] Power: 234.7760, Util: 100 Temp: 47
[045] Power: 234.7760, Util: 100 Temp: 48
[046] Power: 234.6220, Util: 100 Temp: 48
[047] Power: 234.7760, Util: 100 Temp: 48
[048] Power: 234.7760, Util: 100 Temp: 48
[049] Power: 234.7760, Util: 100 Temp: 47
[050] Power: 234.7760, Util: 100 Temp: 47
[051] Power: 234.7760, Util: 100 Temp: 48
[052] Power: 234.7760, Util: 100 Temp: 48
[053] Power: 234.7760, Util: 100 Temp: 47
[054] Power: 234.7760, Util: 100 Temp: 47
[055] Power: 234.7760, Util: 100 Temp: 48
[056] Power: 234.7760, Util: 100 Temp: 48
[057] Power: 234.6220, Util: 100 Temp: 48
[058] Power: 234.7760, Util: 100 Temp: 48
[059] Power: 234.6220, Util: 100 Temp: 48
[060] Power: 234.7760, Util: 100 Temp: 47
[061] Power: 234.6220, Util: 100 Temp: 48
[062] Power: 234.7760, Util: 100 Temp: 48
[063] Power: 234.7760, Util: 100 Temp: 48
[064] Power: 234.7760, Util: 100 Temp: 48
[065] Power: 234.7760, Util: 100 Temp: 47
[066] Power: 234.7760, Util: 100 Temp: 48
[067] Power: 234.7760, Util: 100 Temp: 48
[068] Power: 234.7760, Util: 100 Temp: 47
[069] Power: 234.7760, Util: 100 Temp: 48
[070] Power: 234.7760, Util: 100 Temp: 48
[071] Power: 234.7760, Util: 100 Temp: 48
[072] Power: 234.7760, Util: 100 Temp: 47
[073] Power: 234.7760, Util: 100 Temp: 47
[074] Power: 234.7760, Util: 100 Temp: 47
[075] Power: 234.7760, Util: 100 Temp: 48
[076] Power: 234.7760, Util: 100 Temp: 47
[077] Power: 234.7760, Util: 100 Temp: 48
[078] Power: 234.7760, Util: 100 Temp: 47
[079] Power: 234.7760, Util: 100 Temp: 48
[080] Power: 234.7760, Util: 100 Temp: 48
[081] Power: 234.7760, Util: 100 Temp: 47
[082] Power: 235.2620, Util: 100 Temp: 48
[083] Power: 234.7760, Util: 100 Temp: 48
[084] Power: 234.7760, Util: 100 Temp: 48
[085] Power: 234.7760, Util: 100 Temp: 48
[086] Power: 234.7760, Util: 100 Temp: 48
