Options: 
	Output File = (null)
	CSV mode = 0
	Device ID = 0
	Sample Rate = 100 ms
	Number of power samples = 600
	Print PSU info = 0
	Process Name = (null)

	Temperature Cutoff (0 iff disabled) = 0
Initializing NVML... Success
Getting device... Selected device 0: Tesla V100-SXM2-16GB


Starting power measurement...
[000] Power: 36.3240, Util: 0 Temp: 35
[001] Power: 36.3010, Util: 0 Temp: 35
[002] Power: 36.2540, Util: 0 Temp: 35
[003] Power: 36.2540, Util: 0 Temp: 35
[004] Power: 36.2540, Util: 0 Temp: 34
[005] Power: 36.2540, Util: 0 Temp: 35
[006] Power: 36.2540, Util: 0 Temp: 35
[007] Power: 36.2540, Util: 0 Temp: 35
[008] Power: 36.2540, Util: 0 Temp: 35
[009] Power: 36.2540, Util: 0 Temp: 34
[010] Power: 36.2540, Util: 0 Temp: 34
[011] Power: 36.2540, Util: 0 Temp: 34
[012] Power: 36.2540, Util: 0 Temp: 34
[013] Power: 36.2540, Util: 0 Temp: 35
[014] Power: 36.2540, Util: 0 Temp: 34
[015] Power: 36.2540, Util: 0 Temp: 35
[016] Power: 36.2540, Util: 0 Temp: 34
[017] Power: 36.2780, Util: 0 Temp: 34
[018] Power: 36.3240, Util: 0 Temp: 34
[019] Power: 36.3240, Util: 0 Temp: 35
[020] Power: 36.3240, Util: 0 Temp: 34
[021] Power: 36.3240, Util: 0 Temp: 34
[022] Power: 36.3240, Util: 0 Temp: 34
[023] Power: 36.3240, Util: 0 Temp: 34
[024] Power: 36.3240, Util: 0 Temp: 34
[025] Power: 36.5140, Util: 0 Temp: 34
[026] Power: 36.2540, Util: 0 Temp: 34
[027] Power: 36.2540, Util: 0 Temp: 34
[028] Power: 36.2540, Util: 0 Temp: 34
[029] Power: 36.2540, Util: 0 Temp: 34
[030] Power: 36.2540, Util: 0 Temp: 34
[031] Power: 36.2540, Util: 0 Temp: 34
[032] Power: 36.2540, Util: 0 Temp: 34
[033] Power: 36.2540, Util: 0 Temp: 34
[034] Power: 36.2540, Util: 0 Temp: 34
[035] Power: 50.4280, Util: 0 Temp: 34
[036] Power: 53.8560, Util: 4 Temp: 35
[037] Power: 196.1480, Util: 17 Temp: 37
[038] Power: 199.0680, Util: 17 Temp: 38
[039] Power: 230.8880, Util: 100 Temp: 39
[040] Power: 237.2070, Util: 100 Temp: 40
[041] Power: 260.3670, Util: 100 Temp: 41
[042] Power: 263.7670, Util: 100 Temp: 41
[043] Power: 260.3670, Util: 100 Temp: 42
[044] Power: 263.2810, Util: 100 Temp: 42
[045] Power: 263.7670, Util: 100 Temp: 43
[046] Power: 264.2530, Util: 100 Temp: 43
[047] Power: 262.7960, Util: 100 Temp: 43
[048] Power: 264.7390, Util: 100 Temp: 44
[049] Power: 264.2530, Util: 100 Temp: 44
[050] Power: 264.7390, Util: 100 Temp: 44
[051] Power: 264.5640, Util: 100 Temp: 45
[052] Power: 264.5640, Util: 100 Temp: 45
[053] Power: 265.0500, Util: 100 Temp: 45
[054] Power: 265.0500, Util: 100 Temp: 45
[055] Power: 265.2240, Util: 100 Temp: 45
[056] Power: 265.0500, Util: 100 Temp: 45
[057] Power: 265.0500, Util: 100 Temp: 46
[058] Power: 265.5350, Util: 100 Temp: 46
[059] Power: 265.5350, Util: 100 Temp: 46
[060] Power: 266.0210, Util: 100 Temp: 46
[061] Power: 266.0210, Util: 100 Temp: 46
[062] Power: 265.5350, Util: 100 Temp: 46
[063] Power: 266.1960, Util: 100 Temp: 46
[064] Power: 266.0210, Util: 100 Temp: 47
[065] Power: 265.5350, Util: 100 Temp: 47
[066] Power: 265.5350, Util: 100 Temp: 47
[067] Power: 266.0210, Util: 100 Temp: 47
[068] Power: 266.6820, Util: 100 Temp: 47
[069] Power: 266.0210, Util: 100 Temp: 47
[070] Power: 266.0210, Util: 100 Temp: 47
[071] Power: 266.5060, Util: 100 Temp: 47
[072] Power: 266.5060, Util: 100 Temp: 48
[073] Power: 266.0210, Util: 100 Temp: 48
[074] Power: 266.0210, Util: 100 Temp: 48
[075] Power: 266.0210, Util: 100 Temp: 48
[076] Power: 266.5060, Util: 100 Temp: 48
[077] Power: 266.5060, Util: 100 Temp: 48
[078] Power: 266.5060, Util: 100 Temp: 48
[079] Power: 266.5060, Util: 100 Temp: 48
[080] Power: 263.2810, Util: 100 Temp: 48
[081] Power: 266.9920, Util: 100 Temp: 48
[082] Power: 266.9920, Util: 100 Temp: 48
[083] Power: 266.9920, Util: 100 Temp: 48
[084] Power: 267.4770, Util: 100 Temp: 49
[085] Power: 266.9920, Util: 100 Temp: 49
[086] Power: 266.9920, Util: 100 Temp: 49
[087] Power: 266.9920, Util: 100 Temp: 49
[088] Power: 266.9920, Util: 100 Temp: 49
[089] Power: 266.9920, Util: 100 Temp: 49
[090] Power: 266.9920, Util: 100 Temp: 49
[091] Power: 266.9920, Util: 100 Temp: 49
[092] Power: 267.6530, Util: 100 Temp: 49
[093] Power: 266.9920, Util: 100 Temp: 49
[094] Power: 266.9920, Util: 100 Temp: 49
[095] Power: 266.9920, Util: 100 Temp: 49
[096] Power: 267.4770, Util: 100 Temp: 49
[097] Power: 267.4770, Util: 100 Temp: 49
[098] Power: 266.9920, Util: 100 Temp: 49
[099] Power: 266.9920, Util: 100 Temp: 49
[100] Power: 267.4770, Util: 100 Temp: 49
[101] Power: 267.9620, Util: 100 Temp: 49
[102] Power: 267.4770, Util: 100 Temp: 50
[103] Power: 267.9620, Util: 100 Temp: 50
[104] Power: 267.4770, Util: 100 Temp: 50
[105] Power: 267.4770, Util: 100 Temp: 50
[106] Power: 267.9620, Util: 100 Temp: 50
[107] Power: 267.9620, Util: 100 Temp: 50
[108] Power: 267.9620, Util: 100 Temp: 50
[109] Power: 267.9620, Util: 100 Temp: 50
[110] Power: 267.9620, Util: 100 Temp: 50
[111] Power: 267.9620, Util: 100 Temp: 50
[112] Power: 267.9620, Util: 100 Temp: 50
[113] Power: 267.9620, Util: 100 Temp: 50
[114] Power: 267.9620, Util: 100 Temp: 50
[115] Power: 267.4770, Util: 100 Temp: 50
[116] Power: 267.9620, Util: 100 Temp: 50
[117] Power: 267.9620, Util: 100 Temp: 50
[118] Power: 267.9620, Util: 100 Temp: 50
