Options: 
	Output File = (null)
	CSV mode = 0
	Device ID = 0
	Sample Rate = 100 ms
	Number of power samples = 600
	Print PSU info = 0
	Process Name = (null)

	Temperature Cutoff (0 iff disabled) = 0
Initializing NVML... Success
Getting device... Selected device 0: Tesla V100-SXM2-16GB


Starting power measurement...
[000] Power: 36.7200, Util: 0 Temp: 33
[001] Power: 36.7200, Util: 0 Temp: 33
[002] Power: 36.7200, Util: 0 Temp: 33
[003] Power: 36.7200, Util: 0 Temp: 33
[004] Power: 46.4810, Util: 0 Temp: 33
[005] Power: 149.7170, Util: 0 Temp: 34
[006] Power: 205.2600, Util: 49 Temp: 36
[007] Power: 209.7760, Util: 100 Temp: 37
[008] Power: 213.0430, Util: 100 Temp: 38
[009] Power: 206.7200, Util: 100 Temp: 39
[010] Power: 210.1240, Util: 100 Temp: 39
[011] Power: 214.0160, Util: 100 Temp: 39
[012] Power: 213.8750, Util: 100 Temp: 40
[013] Power: 214.0160, Util: 100 Temp: 40
[014] Power: 214.0160, Util: 100 Temp: 40
[015] Power: 214.3610, Util: 100 Temp: 41
[016] Power: 214.3610, Util: 100 Temp: 41
[017] Power: 214.5020, Util: 100 Temp: 41
[018] Power: 214.5020, Util: 100 Temp: 41
[019] Power: 214.9880, Util: 100 Temp: 41
[020] Power: 214.9880, Util: 100 Temp: 42
[021] Power: 215.4750, Util: 100 Temp: 42
[022] Power: 214.8470, Util: 100 Temp: 42
[023] Power: 215.4750, Util: 100 Temp: 42
[024] Power: 214.9880, Util: 100 Temp: 42
[025] Power: 211.0970, Util: 100 Temp: 42
[026] Power: 214.9880, Util: 100 Temp: 42
[027] Power: 215.4750, Util: 100 Temp: 43
[028] Power: 215.3330, Util: 100 Temp: 43
[029] Power: 215.4750, Util: 100 Temp: 43
[030] Power: 215.4750, Util: 100 Temp: 43
[031] Power: 215.3330, Util: 100 Temp: 43
[032] Power: 215.4750, Util: 100 Temp: 43
[033] Power: 215.9610, Util: 100 Temp: 43
[034] Power: 215.4750, Util: 100 Temp: 43
[035] Power: 212.0700, Util: 100 Temp: 43
[036] Power: 215.4750, Util: 100 Temp: 43
[037] Power: 215.9610, Util: 100 Temp: 43
[038] Power: 215.9610, Util: 100 Temp: 43
[039] Power: 215.4750, Util: 100 Temp: 43
[040] Power: 215.9610, Util: 100 Temp: 44
[041] Power: 215.8190, Util: 100 Temp: 44
[042] Power: 216.3050, Util: 100 Temp: 44
[043] Power: 215.9610, Util: 100 Temp: 44
[044] Power: 215.8190, Util: 100 Temp: 44
[045] Power: 215.9610, Util: 100 Temp: 44
[046] Power: 215.8190, Util: 100 Temp: 44
[047] Power: 215.9610, Util: 100 Temp: 44
[048] Power: 216.4480, Util: 100 Temp: 44
[049] Power: 216.4480, Util: 100 Temp: 44
[050] Power: 215.8190, Util: 100 Temp: 44
[051] Power: 216.3050, Util: 100 Temp: 44
[052] Power: 216.3050, Util: 100 Temp: 44
[053] Power: 216.4480, Util: 100 Temp: 44
[054] Power: 216.4480, Util: 100 Temp: 44
[055] Power: 216.3050, Util: 100 Temp: 44
[056] Power: 216.3050, Util: 100 Temp: 44
[057] Power: 216.4480, Util: 100 Temp: 44
[058] Power: 216.3050, Util: 100 Temp: 44
[059] Power: 215.8190, Util: 100 Temp: 44
[060] Power: 216.4480, Util: 100 Temp: 44
[061] Power: 215.9610, Util: 100 Temp: 44
[062] Power: 216.3050, Util: 100 Temp: 45
[063] Power: 216.3050, Util: 100 Temp: 45
[064] Power: 216.4480, Util: 100 Temp: 45
[065] Power: 216.4480, Util: 100 Temp: 45
[066] Power: 216.3050, Util: 100 Temp: 45
[067] Power: 216.4480, Util: 100 Temp: 45
[068] Power: 216.4480, Util: 100 Temp: 45
[069] Power: 216.4480, Util: 100 Temp: 45
[070] Power: 216.3050, Util: 100 Temp: 45
[071] Power: 216.4480, Util: 100 Temp: 45
[072] Power: 216.9340, Util: 100 Temp: 45
[073] Power: 216.4480, Util: 100 Temp: 45
[074] Power: 216.3050, Util: 100 Temp: 45
[075] Power: 216.9340, Util: 100 Temp: 45
[076] Power: 216.4480, Util: 100 Temp: 45
[077] Power: 216.7910, Util: 100 Temp: 45
[078] Power: 216.3050, Util: 100 Temp: 45
[079] Power: 216.4480, Util: 100 Temp: 45
[080] Power: 216.9340, Util: 100 Temp: 45
[081] Power: 216.7910, Util: 100 Temp: 45
[082] Power: 216.4480, Util: 100 Temp: 45
[083] Power: 216.7910, Util: 100 Temp: 45
[084] Power: 216.4480, Util: 100 Temp: 45
[085] Power: 216.7910, Util: 100 Temp: 45
