Options: 
	Output File = (null)
	CSV mode = 0
	Device ID = 0
	Sample Rate = 100 ms
	Number of power samples = 600
	Print PSU info = 0
	Process Name = (null)

	Temperature Cutoff (0 iff disabled) = 0
Initializing NVML... Success
Getting device... Selected device 0: Tesla V100-SXM2-16GB


Starting power measurement...
[000] Power: 36.7440, Util: 0 Temp: 30
[001] Power: 36.7440, Util: 0 Temp: 30
[002] Power: 36.7440, Util: 0 Temp: 30
[003] Power: 36.7440, Util: 0 Temp: 30
[004] Power: 36.7440, Util: 0 Temp: 30
[005] Power: 36.7440, Util: 0 Temp: 30
[006] Power: 36.7440, Util: 0 Temp: 30
[007] Power: 51.4080, Util: 0 Temp: 30
[008] Power: 74.8590, Util: 5 Temp: 30
[009] Power: 83.1230, Util: 5 Temp: 31
[010] Power: 95.8360, Util: 81 Temp: 31
[011] Power: 101.1480, Util: 99 Temp: 32
[012] Power: 108.4780, Util: 99 Temp: 32
[013] Power: 108.9660, Util: 99 Temp: 32
[014] Power: 108.9660, Util: 99 Temp: 33
[015] Power: 109.4550, Util: 99 Temp: 33
[016] Power: 109.4550, Util: 99 Temp: 33
[017] Power: 109.4550, Util: 99 Temp: 33
[018] Power: 109.4550, Util: 99 Temp: 33
[019] Power: 109.4550, Util: 99 Temp: 33
[020] Power: 109.4550, Util: 99 Temp: 33
[021] Power: 109.4550, Util: 99 Temp: 33
[022] Power: 109.4550, Util: 99 Temp: 34
[023] Power: 109.4550, Util: 99 Temp: 34
[024] Power: 109.4550, Util: 99 Temp: 34
[025] Power: 109.4550, Util: 99 Temp: 34
[026] Power: 109.4550, Util: 99 Temp: 34
[027] Power: 109.4550, Util: 99 Temp: 34
[028] Power: 109.9440, Util: 99 Temp: 34
[029] Power: 109.9440, Util: 99 Temp: 34
[030] Power: 109.9440, Util: 99 Temp: 34
[031] Power: 109.9440, Util: 99 Temp: 34
[032] Power: 109.9440, Util: 99 Temp: 34
[033] Power: 109.9440, Util: 99 Temp: 34
[034] Power: 109.9440, Util: 99 Temp: 34
[035] Power: 109.9440, Util: 99 Temp: 34
[036] Power: 109.9440, Util: 99 Temp: 34
[037] Power: 109.9440, Util: 99 Temp: 34
[038] Power: 109.9440, Util: 99 Temp: 34
