Options: 
	Output File = (null)
	CSV mode = 0
	Device ID = 0
	Sample Rate = 100 ms
	Number of power samples = 600
	Print PSU info = 0
	Process Name = (null)

	Temperature Cutoff (0 iff disabled) = 0
Initializing NVML... Success
Getting device... Selected device 0: Tesla V100-SXM2-16GB


Starting power measurement...
[000] Power: 36.8220, Util: 0 Temp: 31
[001] Power: 36.8690, Util: 0 Temp: 31
[002] Power: 36.8460, Util: 0 Temp: 31
[003] Power: 36.6090, Util: 0 Temp: 31
[004] Power: 36.6090, Util: 0 Temp: 31
[005] Power: 36.7980, Util: 0 Temp: 31
[006] Power: 36.8690, Util: 0 Temp: 31
[007] Power: 36.7270, Util: 0 Temp: 31
[008] Power: 36.8220, Util: 0 Temp: 31
[009] Power: 36.4900, Util: 0 Temp: 31
[010] Power: 36.7750, Util: 0 Temp: 31
[011] Power: 36.6800, Util: 0 Temp: 31
[012] Power: 36.4670, Util: 0 Temp: 31
[013] Power: 36.6800, Util: 0 Temp: 31
[014] Power: 36.8690, Util: 0 Temp: 31
[015] Power: 36.6090, Util: 0 Temp: 31
[016] Power: 36.7680, Util: 0 Temp: 31
[017] Power: 36.7680, Util: 0 Temp: 31
[018] Power: 36.8690, Util: 0 Temp: 31
[019] Power: 36.5140, Util: 0 Temp: 31
[020] Power: 36.7440, Util: 0 Temp: 31
[021] Power: 36.8160, Util: 0 Temp: 31
[022] Power: 36.7440, Util: 0 Temp: 31
[023] Power: 36.7440, Util: 0 Temp: 31
[024] Power: 36.8640, Util: 0 Temp: 31
[025] Power: 36.8690, Util: 0 Temp: 31
[026] Power: 36.8690, Util: 0 Temp: 31
[027] Power: 36.5850, Util: 0 Temp: 31
[028] Power: 36.7680, Util: 0 Temp: 31
[029] Power: 36.7680, Util: 0 Temp: 31
[030] Power: 36.7440, Util: 0 Temp: 31
[031] Power: 36.7440, Util: 0 Temp: 31
[032] Power: 131.3580, Util: 1 Temp: 32
[033] Power: 145.4240, Util: 1 Temp: 33
[034] Power: 169.7120, Util: 84 Temp: 34
[035] Power: 185.1960, Util: 100 Temp: 35
[036] Power: 190.4320, Util: 100 Temp: 36
[037] Power: 193.8410, Util: 100 Temp: 36
[038] Power: 191.4060, Util: 100 Temp: 37
[039] Power: 194.3280, Util: 100 Temp: 37
[040] Power: 197.2510, Util: 100 Temp: 38
[041] Power: 199.6860, Util: 100 Temp: 38
[042] Power: 202.6080, Util: 100 Temp: 38
[043] Power: 202.6080, Util: 100 Temp: 38
[044] Power: 202.6080, Util: 100 Temp: 39
[045] Power: 203.0950, Util: 100 Temp: 39
[046] Power: 203.0950, Util: 100 Temp: 39
[047] Power: 203.0950, Util: 100 Temp: 39
[048] Power: 202.9620, Util: 100 Temp: 40
[049] Power: 203.5820, Util: 100 Temp: 40
[050] Power: 203.5820, Util: 100 Temp: 40
[051] Power: 192.3800, Util: 100 Temp: 40
[052] Power: 192.8670, Util: 100 Temp: 40
[053] Power: 195.7900, Util: 100 Temp: 40
[054] Power: 198.2250, Util: 100 Temp: 40
[055] Power: 201.1470, Util: 100 Temp: 40
[056] Power: 203.5820, Util: 100 Temp: 41
[057] Power: 204.0690, Util: 100 Temp: 41
[058] Power: 204.0690, Util: 100 Temp: 41
[059] Power: 204.0690, Util: 100 Temp: 41
[060] Power: 204.0690, Util: 100 Temp: 41
[061] Power: 194.3280, Util: 100 Temp: 41
[062] Power: 196.2770, Util: 100 Temp: 41
[063] Power: 198.7120, Util: 100 Temp: 41
[064] Power: 201.6340, Util: 100 Temp: 41
[065] Power: 204.5560, Util: 100 Temp: 42
[066] Power: 206.8560, Util: 100 Temp: 42
[067] Power: 206.8560, Util: 100 Temp: 42
[068] Power: 206.8560, Util: 100 Temp: 42
[069] Power: 206.9920, Util: 100 Temp: 42
[070] Power: 207.4790, Util: 100 Temp: 42
[071] Power: 207.4790, Util: 100 Temp: 42
[072] Power: 207.3420, Util: 100 Temp: 42
[073] Power: 207.3420, Util: 100 Temp: 42
[074] Power: 207.4790, Util: 100 Temp: 42
[075] Power: 207.3420, Util: 100 Temp: 43
[076] Power: 207.4790, Util: 100 Temp: 43
[077] Power: 207.4790, Util: 100 Temp: 43
[078] Power: 207.4790, Util: 100 Temp: 43
[079] Power: 207.4790, Util: 100 Temp: 43
[080] Power: 207.3420, Util: 100 Temp: 43
[081] Power: 207.4790, Util: 100 Temp: 43
[082] Power: 207.9660, Util: 100 Temp: 43
[083] Power: 207.9660, Util: 100 Temp: 43
[084] Power: 207.9660, Util: 100 Temp: 43
[085] Power: 207.8290, Util: 100 Temp: 43
[086] Power: 207.8290, Util: 100 Temp: 43
[087] Power: 207.9660, Util: 100 Temp: 43
[088] Power: 207.9660, Util: 100 Temp: 43
[089] Power: 207.8290, Util: 100 Temp: 43
[090] Power: 207.9660, Util: 100 Temp: 43
[091] Power: 207.9660, Util: 100 Temp: 43
[092] Power: 207.8290, Util: 100 Temp: 44
[093] Power: 208.4530, Util: 100 Temp: 44
[094] Power: 207.8290, Util: 100 Temp: 44
[095] Power: 207.9660, Util: 100 Temp: 44
[096] Power: 208.3160, Util: 100 Temp: 44
[097] Power: 208.4530, Util: 100 Temp: 44
[098] Power: 208.3160, Util: 100 Temp: 44
[099] Power: 208.4530, Util: 100 Temp: 44
[100] Power: 208.4530, Util: 100 Temp: 44
[101] Power: 208.4530, Util: 100 Temp: 44
[102] Power: 208.4530, Util: 100 Temp: 44
[103] Power: 208.3160, Util: 100 Temp: 44
[104] Power: 208.3160, Util: 100 Temp: 44
[105] Power: 208.4530, Util: 100 Temp: 44
[106] Power: 208.3160, Util: 100 Temp: 44
[107] Power: 208.4530, Util: 100 Temp: 44
[108] Power: 208.3160, Util: 100 Temp: 44
[109] Power: 208.3160, Util: 100 Temp: 44
[110] Power: 208.4530, Util: 100 Temp: 44
[111] Power: 208.3160, Util: 100 Temp: 44
[112] Power: 208.3160, Util: 100 Temp: 44
[113] Power: 208.3160, Util: 100 Temp: 44
[114] Power: 208.3160, Util: 100 Temp: 44
[115] Power: 208.3160, Util: 100 Temp: 44
[116] Power: 208.3160, Util: 100 Temp: 44
[117] Power: 208.9400, Util: 100 Temp: 45
[118] Power: 208.3160, Util: 100 Temp: 45
[119] Power: 208.8020, Util: 100 Temp: 45
[120] Power: 208.8020, Util: 100 Temp: 45
[121] Power: 208.9400, Util: 100 Temp: 45
[122] Power: 208.9400, Util: 100 Temp: 45
[123] Power: 208.8020, Util: 100 Temp: 45
[124] Power: 208.8020, Util: 100 Temp: 45
[125] Power: 208.9400, Util: 100 Temp: 45
[126] Power: 208.9400, Util: 100 Temp: 45
[127] Power: 208.9400, Util: 100 Temp: 45
[128] Power: 208.9400, Util: 100 Temp: 45
[129] Power: 208.8020, Util: 100 Temp: 45
[130] Power: 197.2510, Util: 100 Temp: 45
[131] Power: 199.6860, Util: 100 Temp: 45
[132] Power: 202.6080, Util: 100 Temp: 45
[133] Power: 205.0430, Util: 100 Temp: 45
[134] Power: 207.8290, Util: 100 Temp: 45
[135] Power: 208.8020, Util: 100 Temp: 45
[136] Power: 208.8020, Util: 100 Temp: 45
[137] Power: 208.8020, Util: 100 Temp: 45
[138] Power: 208.8020, Util: 100 Temp: 45
[139] Power: 208.8020, Util: 100 Temp: 45
[140] Power: 208.8020, Util: 100 Temp: 45
[141] Power: 208.8020, Util: 100 Temp: 45
[142] Power: 208.8020, Util: 100 Temp: 45
[143] Power: 208.8020, Util: 100 Temp: 45
[144] Power: 208.8020, Util: 100 Temp: 45
[145] Power: 208.8020, Util: 100 Temp: 45
[146] Power: 208.9400, Util: 100 Temp: 45
[147] Power: 208.9400, Util: 100 Temp: 45
[148] Power: 208.8020, Util: 100 Temp: 45
[149] Power: 208.9400, Util: 100 Temp: 45
[150] Power: 208.8020, Util: 100 Temp: 45
[151] Power: 208.8020, Util: 100 Temp: 45
[152] Power: 208.8020, Util: 100 Temp: 45
[153] Power: 208.8020, Util: 100 Temp: 45
[154] Power: 208.8020, Util: 100 Temp: 45
[155] Power: 208.8020, Util: 100 Temp: 45
[156] Power: 208.8020, Util: 100 Temp: 45
[157] Power: 208.9400, Util: 100 Temp: 45
[158] Power: 208.8020, Util: 100 Temp: 45
[159] Power: 208.8020, Util: 100 Temp: 45
[160] Power: 208.8020, Util: 100 Temp: 45
[161] Power: 208.8020, Util: 100 Temp: 45
[162] Power: 208.8020, Util: 100 Temp: 45
