Options: 
	Output File = (null)
	CSV mode = 0
	Device ID = 0
	Sample Rate = 100 ms
	Number of power samples = 600
	Print PSU info = 0
	Process Name = (null)

	Temperature Cutoff (0 iff disabled) = 0
Initializing NVML... Success
Getting device... Selected device 0: Tesla V100-SXM2-16GB


Starting power measurement...
[000] Power: 38.7030, Util: 1 Temp: 32
[001] Power: 52.3870, Util: 1 Temp: 32
[002] Power: 52.3870, Util: 6 Temp: 32
[003] Power: 52.3870, Util: 6 Temp: 32
[004] Power: 52.3870, Util: 0 Temp: 32
[005] Power: 52.3870, Util: 0 Temp: 32
[006] Power: 150.6930, Util: 0 Temp: 34
[007] Power: 171.5500, Util: 70 Temp: 35
[008] Power: 174.4740, Util: 70 Temp: 35
[009] Power: 189.9450, Util: 100 Temp: 36
[010] Power: 193.3540, Util: 100 Temp: 37
[011] Power: 195.7900, Util: 100 Temp: 37
[012] Power: 198.5810, Util: 100 Temp: 37
[013] Power: 201.5020, Util: 100 Temp: 38
[014] Power: 202.9620, Util: 100 Temp: 38
[015] Power: 202.4750, Util: 100 Temp: 38
[016] Power: 202.4750, Util: 100 Temp: 39
[017] Power: 202.9620, Util: 100 Temp: 39
[018] Power: 192.3800, Util: 100 Temp: 39
[019] Power: 194.8160, Util: 100 Temp: 39
[020] Power: 197.6080, Util: 100 Temp: 39
[021] Power: 200.0410, Util: 100 Temp: 40
[022] Power: 192.8670, Util: 100 Temp: 40
[023] Power: 195.3030, Util: 100 Temp: 40
[024] Power: 197.1210, Util: 100 Temp: 40
[025] Power: 200.0410, Util: 100 Temp: 40
[026] Power: 203.4480, Util: 100 Temp: 40
[027] Power: 203.4480, Util: 100 Temp: 41
[028] Power: 203.9350, Util: 100 Temp: 41
[029] Power: 203.4480, Util: 100 Temp: 41
[030] Power: 203.9350, Util: 100 Temp: 41
[031] Power: 203.9350, Util: 100 Temp: 41
[032] Power: 203.9350, Util: 100 Temp: 41
[033] Power: 203.9350, Util: 100 Temp: 41
[034] Power: 203.9350, Util: 100 Temp: 41
[035] Power: 203.9350, Util: 100 Temp: 41
[036] Power: 204.4220, Util: 100 Temp: 42
[037] Power: 204.4220, Util: 100 Temp: 42
[038] Power: 204.4220, Util: 100 Temp: 42
[039] Power: 204.4220, Util: 100 Temp: 42
[040] Power: 204.4220, Util: 100 Temp: 42
[041] Power: 204.4220, Util: 100 Temp: 42
[042] Power: 204.4220, Util: 100 Temp: 42
