Options: 
	Output File = (null)
	CSV mode = 0
	Device ID = 0
	Sample Rate = 100 ms
	Number of power samples = 600
	Print PSU info = 0
	Process Name = (null)

	Temperature Cutoff (0 iff disabled) = 0
Initializing NVML... Success
Getting device... Selected device 0: Tesla V100-SXM2-16GB


Starting power measurement...
[000] Power: 35.7350, Util: 0 Temp: 31
[001] Power: 60.1700, Util: 0 Temp: 31
[002] Power: 183.9690, Util: 32 Temp: 34
[003] Power: 184.5880, Util: 32 Temp: 35
[004] Power: 224.7160, Util: 100 Temp: 36
[005] Power: 240.9360, Util: 100 Temp: 37
[006] Power: 266.5060, Util: 100 Temp: 39
[007] Power: 268.4480, Util: 100 Temp: 39
[008] Power: 265.5350, Util: 100 Temp: 40
[009] Power: 269.9040, Util: 100 Temp: 41
[010] Power: 266.0210, Util: 100 Temp: 41
[011] Power: 263.5930, Util: 100 Temp: 42
[012] Power: 262.3100, Util: 100 Temp: 42
[013] Power: 264.5640, Util: 100 Temp: 42
[014] Power: 264.7390, Util: 100 Temp: 43
[015] Power: 264.5640, Util: 100 Temp: 43
[016] Power: 265.5350, Util: 100 Temp: 43
[017] Power: 263.7670, Util: 100 Temp: 43
[018] Power: 265.7100, Util: 100 Temp: 44
[019] Power: 266.0210, Util: 100 Temp: 44
[020] Power: 265.5350, Util: 100 Temp: 44
[021] Power: 263.9050, Util: 100 Temp: 44
[022] Power: 265.0500, Util: 100 Temp: 45
[023] Power: 265.0500, Util: 100 Temp: 45
[024] Power: 267.1680, Util: 100 Temp: 45
[025] Power: 265.2240, Util: 100 Temp: 45
[026] Power: 266.0210, Util: 100 Temp: 45
[027] Power: 267.4770, Util: 100 Temp: 45
[028] Power: 265.0500, Util: 100 Temp: 46
[029] Power: 264.5640, Util: 100 Temp: 46
[030] Power: 264.3900, Util: 100 Temp: 46
[031] Power: 266.5060, Util: 100 Temp: 46
[032] Power: 264.5640, Util: 100 Temp: 46
[033] Power: 266.0210, Util: 100 Temp: 46
[034] Power: 268.9330, Util: 100 Temp: 46
[035] Power: 272.3310, Util: 100 Temp: 46
[036] Power: 270.3900, Util: 100 Temp: 47
[037] Power: 270.3900, Util: 100 Temp: 47
[038] Power: 270.3900, Util: 100 Temp: 47
[039] Power: 264.0790, Util: 100 Temp: 47
[040] Power: 272.8170, Util: 100 Temp: 47
[041] Power: 272.8170, Util: 100 Temp: 47
[042] Power: 268.7560, Util: 100 Temp: 47
[043] Power: 270.3900, Util: 100 Temp: 47
[044] Power: 272.3310, Util: 100 Temp: 48
[045] Power: 272.3310, Util: 100 Temp: 48
[046] Power: 274.2730, Util: 100 Temp: 48
[047] Power: 272.8170, Util: 100 Temp: 48
[048] Power: 270.3900, Util: 100 Temp: 48
[049] Power: 271.8460, Util: 100 Temp: 48
[050] Power: 270.3900, Util: 100 Temp: 48
[051] Power: 273.3020, Util: 100 Temp: 48
[052] Power: 273.3020, Util: 100 Temp: 48
[053] Power: 271.3600, Util: 100 Temp: 48
[054] Power: 273.3020, Util: 100 Temp: 48
[055] Power: 274.2730, Util: 100 Temp: 49
[056] Power: 271.6670, Util: 100 Temp: 49
[057] Power: 272.3310, Util: 100 Temp: 49
[058] Power: 271.8460, Util: 100 Temp: 49
[059] Power: 272.3310, Util: 100 Temp: 49
[060] Power: 273.3020, Util: 100 Temp: 49
[061] Power: 270.2110, Util: 100 Temp: 49
[062] Power: 272.3310, Util: 100 Temp: 49
[063] Power: 269.7260, Util: 100 Temp: 49
[064] Power: 271.1820, Util: 100 Temp: 49
[065] Power: 273.6070, Util: 100 Temp: 49
[066] Power: 272.1520, Util: 100 Temp: 49
[067] Power: 273.7880, Util: 100 Temp: 50
[068] Power: 272.6370, Util: 100 Temp: 50
[069] Power: 273.7880, Util: 100 Temp: 50
[070] Power: 273.1220, Util: 100 Temp: 50
[071] Power: 273.7880, Util: 100 Temp: 50
[072] Power: 273.1220, Util: 100 Temp: 50
[073] Power: 273.1220, Util: 100 Temp: 50
[074] Power: 273.7880, Util: 100 Temp: 50
[075] Power: 274.7590, Util: 100 Temp: 50
[076] Power: 272.6370, Util: 100 Temp: 50
[077] Power: 273.7880, Util: 100 Temp: 50
[078] Power: 271.6670, Util: 100 Temp: 50
[079] Power: 273.3020, Util: 100 Temp: 50
[080] Power: 275.7290, Util: 100 Temp: 50
[081] Power: 272.3310, Util: 100 Temp: 50
[082] Power: 273.1220, Util: 100 Temp: 50
[083] Power: 274.7590, Util: 100 Temp: 50
[084] Power: 275.5480, Util: 100 Temp: 50
[085] Power: 273.1220, Util: 100 Temp: 50
[086] Power: 275.2440, Util: 100 Temp: 50
[087] Power: 275.7290, Util: 100 Temp: 50
[088] Power: 273.6070, Util: 100 Temp: 50
[089] Power: 274.7590, Util: 100 Temp: 51
[090] Power: 275.2440, Util: 100 Temp: 51
