Options: 
	Output File = (null)
	CSV mode = 0
	Device ID = 0
	Sample Rate = 100 ms
	Number of power samples = 600
	Print PSU info = 0
	Process Name = (null)

	Temperature Cutoff (0 iff disabled) = 0
Initializing NVML... Success
Getting device... Selected device 0: Tesla V100-SXM2-16GB


Starting power measurement...
[000] Power: 128.4280, Util: 90 Temp: 39
[001] Power: 130.2960, Util: 90 Temp: 39
[002] Power: 129.8080, Util: 94 Temp: 39
[003] Power: 130.2960, Util: 94 Temp: 39
[004] Power: 129.8080, Util: 94 Temp: 39
[005] Power: 130.2960, Util: 94 Temp: 39
[006] Power: 130.7840, Util: 94 Temp: 39
[007] Power: 130.2960, Util: 94 Temp: 39
[008] Power: 129.8080, Util: 94 Temp: 39
[009] Power: 130.2960, Util: 94 Temp: 39
[010] Power: 129.8080, Util: 94 Temp: 39
[011] Power: 130.2960, Util: 94 Temp: 39
[012] Power: 126.9630, Util: 94 Temp: 39
[013] Power: 129.8080, Util: 94 Temp: 39
[014] Power: 130.2960, Util: 94 Temp: 39
[015] Power: 130.2960, Util: 94 Temp: 39
[016] Power: 130.2960, Util: 94 Temp: 39
[017] Power: 130.2960, Util: 94 Temp: 39
[018] Power: 130.2960, Util: 95 Temp: 39
[019] Power: 129.3200, Util: 95 Temp: 39
[020] Power: 130.7840, Util: 94 Temp: 39
[021] Power: 129.8080, Util: 94 Temp: 39
[022] Power: 128.8320, Util: 94 Temp: 39
[023] Power: 130.7840, Util: 94 Temp: 39
[024] Power: 129.8080, Util: 94 Temp: 39
[025] Power: 129.8080, Util: 94 Temp: 39
[026] Power: 130.2960, Util: 94 Temp: 39
[027] Power: 130.2960, Util: 94 Temp: 39
[028] Power: 130.2960, Util: 94 Temp: 39
[029] Power: 129.8080, Util: 94 Temp: 39
[030] Power: 129.8080, Util: 94 Temp: 39
[031] Power: 130.7840, Util: 94 Temp: 39
[032] Power: 129.8080, Util: 94 Temp: 39
[033] Power: 130.2960, Util: 94 Temp: 39
[034] Power: 128.9160, Util: 94 Temp: 39
[035] Power: 130.2960, Util: 94 Temp: 39
[036] Power: 130.2960, Util: 94 Temp: 39
[037] Power: 129.8080, Util: 94 Temp: 39
[038] Power: 130.2960, Util: 94 Temp: 39
[039] Power: 131.2720, Util: 94 Temp: 39
[040] Power: 129.8080, Util: 94 Temp: 39
[041] Power: 130.3810, Util: 95 Temp: 39
[042] Power: 129.8930, Util: 95 Temp: 39
[043] Power: 129.8080, Util: 94 Temp: 39
[044] Power: 130.7840, Util: 94 Temp: 39
[045] Power: 130.2960, Util: 94 Temp: 39
[046] Power: 131.2720, Util: 95 Temp: 39
[047] Power: 130.2960, Util: 95 Temp: 39
[048] Power: 130.2960, Util: 94 Temp: 39
[049] Power: 130.2960, Util: 94 Temp: 39
[050] Power: 130.2960, Util: 94 Temp: 39
[051] Power: 130.2960, Util: 94 Temp: 39
[052] Power: 130.7840, Util: 94 Temp: 39
[053] Power: 130.2960, Util: 94 Temp: 39
[054] Power: 126.3920, Util: 94 Temp: 39
[055] Power: 130.7840, Util: 94 Temp: 39
[056] Power: 129.8080, Util: 94 Temp: 39
[057] Power: 129.8080, Util: 94 Temp: 39
[058] Power: 130.7840, Util: 94 Temp: 39
[059] Power: 129.8080, Util: 94 Temp: 39
[060] Power: 130.3810, Util: 94 Temp: 39
[061] Power: 130.2960, Util: 94 Temp: 39
[062] Power: 130.2960, Util: 94 Temp: 39
[063] Power: 130.7840, Util: 94 Temp: 39
[064] Power: 129.8080, Util: 94 Temp: 39
[065] Power: 130.7840, Util: 94 Temp: 39
[066] Power: 129.8080, Util: 94 Temp: 39
[067] Power: 130.7840, Util: 94 Temp: 39
[068] Power: 130.2960, Util: 94 Temp: 39
[069] Power: 130.2960, Util: 94 Temp: 39
[070] Power: 130.2960, Util: 94 Temp: 39
[071] Power: 129.8080, Util: 94 Temp: 39
[072] Power: 130.2960, Util: 94 Temp: 39
[073] Power: 130.7840, Util: 94 Temp: 39
[074] Power: 129.8080, Util: 94 Temp: 39
[075] Power: 130.7840, Util: 94 Temp: 39
[076] Power: 130.2960, Util: 95 Temp: 39
[077] Power: 130.2960, Util: 95 Temp: 39
[078] Power: 129.8080, Util: 94 Temp: 39
[079] Power: 130.2960, Util: 94 Temp: 39
[080] Power: 130.7840, Util: 94 Temp: 39
[081] Power: 126.3920, Util: 94 Temp: 39
[082] Power: 130.2960, Util: 94 Temp: 39
[083] Power: 129.8080, Util: 94 Temp: 39
[084] Power: 130.2960, Util: 94 Temp: 39
[085] Power: 129.8080, Util: 94 Temp: 39
[086] Power: 129.8080, Util: 95 Temp: 39
[087] Power: 130.7840, Util: 95 Temp: 39
[088] Power: 129.8080, Util: 94 Temp: 39
[089] Power: 130.2960, Util: 94 Temp: 39
[090] Power: 131.2720, Util: 94 Temp: 39
[091] Power: 128.9160, Util: 95 Temp: 39
[092] Power: 130.2960, Util: 95 Temp: 39
[093] Power: 129.8080, Util: 94 Temp: 39
[094] Power: 129.8080, Util: 94 Temp: 39
[095] Power: 130.7840, Util: 94 Temp: 39
[096] Power: 128.8320, Util: 94 Temp: 39
[097] Power: 129.8080, Util: 94 Temp: 39
[098] Power: 130.2960, Util: 94 Temp: 39
[099] Power: 129.8080, Util: 94 Temp: 39
[100] Power: 130.2960, Util: 94 Temp: 39
[101] Power: 129.3200, Util: 94 Temp: 39
[102] Power: 130.7840, Util: 94 Temp: 39
[103] Power: 130.2960, Util: 94 Temp: 39
[104] Power: 129.8080, Util: 94 Temp: 39
[105] Power: 130.7840, Util: 94 Temp: 39
[106] Power: 130.2960, Util: 94 Temp: 39
[107] Power: 130.2960, Util: 94 Temp: 39
[108] Power: 129.8080, Util: 94 Temp: 39
[109] Power: 130.2960, Util: 94 Temp: 39
[110] Power: 130.7840, Util: 94 Temp: 39
[111] Power: 129.8080, Util: 94 Temp: 39
[112] Power: 129.8080, Util: 94 Temp: 39
[113] Power: 129.8080, Util: 94 Temp: 39
[114] Power: 130.2960, Util: 94 Temp: 39
[115] Power: 131.2720, Util: 94 Temp: 39
[116] Power: 129.8080, Util: 94 Temp: 39
[117] Power: 129.8080, Util: 94 Temp: 39
[118] Power: 130.7840, Util: 94 Temp: 39
[119] Power: 130.2960, Util: 94 Temp: 39
[120] Power: 131.2720, Util: 94 Temp: 39
[121] Power: 130.2960, Util: 94 Temp: 39
[122] Power: 129.8080, Util: 94 Temp: 39
[123] Power: 130.2960, Util: 94 Temp: 39
[124] Power: 130.2960, Util: 94 Temp: 39
[125] Power: 130.2960, Util: 94 Temp: 39
[126] Power: 130.2960, Util: 94 Temp: 39
[127] Power: 130.2960, Util: 94 Temp: 39
[128] Power: 130.2960, Util: 94 Temp: 39
[129] Power: 129.3200, Util: 94 Temp: 39
[130] Power: 125.4980, Util: 94 Temp: 39
[131] Power: 130.2960, Util: 94 Temp: 39
[132] Power: 130.7840, Util: 94 Temp: 39
[133] Power: 129.8080, Util: 94 Temp: 39
[134] Power: 130.2960, Util: 94 Temp: 39
[135] Power: 130.2960, Util: 94 Temp: 39
[136] Power: 130.2960, Util: 94 Temp: 39
[137] Power: 130.2960, Util: 94 Temp: 39
[138] Power: 131.2720, Util: 94 Temp: 39
[139] Power: 130.2960, Util: 94 Temp: 39
[140] Power: 130.2960, Util: 94 Temp: 39
[141] Power: 130.2960, Util: 94 Temp: 39
[142] Power: 129.8080, Util: 94 Temp: 39
