Options: 
	Output File = (null)
	CSV mode = 0
	Device ID = 0
	Sample Rate = 100 ms
	Number of power samples = 600
	Print PSU info = 0
	Process Name = (null)

	Temperature Cutoff (0 iff disabled) = 0
Initializing NVML... Success
Getting device... Selected device 0: Tesla V100-SXM2-16GB


Starting power measurement...
[000] Power: 262.1370, Util: 100 Temp: 50
[001] Power: 262.1370, Util: 100 Temp: 50
[002] Power: 262.1370, Util: 100 Temp: 50
[003] Power: 262.3100, Util: 100 Temp: 50
[004] Power: 262.3100, Util: 100 Temp: 50
[005] Power: 262.1370, Util: 100 Temp: 50
[006] Power: 262.1370, Util: 100 Temp: 50
[007] Power: 262.3100, Util: 100 Temp: 50
[008] Power: 262.1370, Util: 100 Temp: 50
[009] Power: 262.1370, Util: 100 Temp: 50
[010] Power: 262.1370, Util: 100 Temp: 50
[011] Power: 262.1370, Util: 100 Temp: 50
[012] Power: 262.1370, Util: 100 Temp: 50
[013] Power: 262.1370, Util: 100 Temp: 50
[014] Power: 262.1370, Util: 100 Temp: 50
[015] Power: 262.3100, Util: 100 Temp: 50
[016] Power: 262.3100, Util: 100 Temp: 50
[017] Power: 262.1370, Util: 100 Temp: 50
[018] Power: 262.1370, Util: 100 Temp: 50
[019] Power: 262.1370, Util: 100 Temp: 50
[020] Power: 261.8240, Util: 100 Temp: 50
[021] Power: 262.3100, Util: 100 Temp: 50
[022] Power: 262.1370, Util: 100 Temp: 50
[023] Power: 262.1370, Util: 100 Temp: 50
[024] Power: 262.3100, Util: 100 Temp: 50
[025] Power: 262.1370, Util: 100 Temp: 50
[026] Power: 262.1370, Util: 100 Temp: 50
[027] Power: 262.3100, Util: 100 Temp: 50
[028] Power: 262.3100, Util: 100 Temp: 50
[029] Power: 262.3100, Util: 100 Temp: 50
[030] Power: 262.1370, Util: 100 Temp: 50
[031] Power: 262.3100, Util: 100 Temp: 50
[032] Power: 261.6520, Util: 100 Temp: 50
[033] Power: 262.1370, Util: 100 Temp: 50
[034] Power: 262.1370, Util: 100 Temp: 50
[035] Power: 262.1370, Util: 100 Temp: 50
[036] Power: 262.1370, Util: 100 Temp: 50
[037] Power: 262.3100, Util: 100 Temp: 50
[038] Power: 262.1370, Util: 100 Temp: 50
[039] Power: 262.1370, Util: 100 Temp: 50
[040] Power: 262.1370, Util: 100 Temp: 50
[041] Power: 261.8240, Util: 100 Temp: 50
[042] Power: 262.3100, Util: 100 Temp: 50
[043] Power: 262.1370, Util: 100 Temp: 50
[044] Power: 262.3100, Util: 100 Temp: 50
[045] Power: 262.3100, Util: 100 Temp: 50
[046] Power: 262.1370, Util: 100 Temp: 50
[047] Power: 262.1370, Util: 100 Temp: 50
[048] Power: 262.1370, Util: 100 Temp: 50
[049] Power: 262.6230, Util: 100 Temp: 50
[050] Power: 262.1370, Util: 100 Temp: 50
[051] Power: 262.1370, Util: 100 Temp: 50
[052] Power: 262.1370, Util: 100 Temp: 50
[053] Power: 262.1370, Util: 100 Temp: 50
