Options: 
	Output File = (null)
	CSV mode = 0
	Device ID = 0
	Sample Rate = 100 ms
	Number of power samples = 600
	Print PSU info = 0
	Process Name = (null)

	Temperature Cutoff (0 iff disabled) = 0
Initializing NVML... Success
Getting device... Selected device 0: Tesla V100-SXM2-16GB


Starting power measurement...
[000] Power: 36.3240, Util: 0 Temp: 33
[001] Power: 36.3240, Util: 0 Temp: 33
[002] Power: 54.6650, Util: 2 Temp: 33
[003] Power: 131.3550, Util: 2 Temp: 35
[004] Power: 155.0400, Util: 88 Temp: 36
[005] Power: 157.7980, Util: 88 Temp: 37
[006] Power: 180.5600, Util: 100 Temp: 38
[007] Power: 184.5880, Util: 100 Temp: 38
[008] Power: 185.0750, Util: 100 Temp: 39
[009] Power: 184.5880, Util: 100 Temp: 39
[010] Power: 184.5880, Util: 100 Temp: 39
[011] Power: 185.1960, Util: 100 Temp: 40
[012] Power: 184.5880, Util: 100 Temp: 40
[013] Power: 181.6650, Util: 100 Temp: 40
[014] Power: 181.6650, Util: 100 Temp: 41
[015] Power: 182.1520, Util: 100 Temp: 41
[016] Power: 182.1520, Util: 100 Temp: 41
[017] Power: 182.1520, Util: 100 Temp: 41
[018] Power: 182.7600, Util: 100 Temp: 41
[019] Power: 182.6400, Util: 100 Temp: 41
[020] Power: 182.2720, Util: 100 Temp: 41
[021] Power: 182.7600, Util: 100 Temp: 42
[022] Power: 182.6400, Util: 100 Temp: 42
[023] Power: 182.1520, Util: 100 Temp: 42
[024] Power: 182.1520, Util: 100 Temp: 42
[025] Power: 182.7600, Util: 100 Temp: 42
[026] Power: 182.7600, Util: 100 Temp: 42
[027] Power: 182.1520, Util: 100 Temp: 42
[028] Power: 182.6400, Util: 100 Temp: 42
[029] Power: 183.1270, Util: 100 Temp: 42
[030] Power: 182.7600, Util: 100 Temp: 43
[031] Power: 182.7600, Util: 100 Temp: 43
[032] Power: 183.7340, Util: 100 Temp: 43
[033] Power: 183.2470, Util: 100 Temp: 43
[034] Power: 182.6400, Util: 100 Temp: 43
[035] Power: 182.7600, Util: 100 Temp: 43
[036] Power: 183.2470, Util: 100 Temp: 43
[037] Power: 183.1270, Util: 100 Temp: 43
[038] Power: 183.2470, Util: 100 Temp: 43
[039] Power: 183.6140, Util: 100 Temp: 43
[040] Power: 183.1270, Util: 100 Temp: 43
[041] Power: 183.1270, Util: 100 Temp: 43
[042] Power: 182.6400, Util: 100 Temp: 43
[043] Power: 183.6140, Util: 100 Temp: 43
[044] Power: 183.1270, Util: 100 Temp: 43
[045] Power: 182.6400, Util: 100 Temp: 44
[046] Power: 183.6140, Util: 100 Temp: 44
[047] Power: 183.6140, Util: 100 Temp: 44
[048] Power: 183.1270, Util: 100 Temp: 44
[049] Power: 183.1270, Util: 100 Temp: 44
[050] Power: 183.7340, Util: 100 Temp: 44
[051] Power: 183.6140, Util: 100 Temp: 44
[052] Power: 183.1270, Util: 100 Temp: 44
[053] Power: 183.7340, Util: 100 Temp: 44
[054] Power: 183.7340, Util: 100 Temp: 44
[055] Power: 183.1270, Util: 100 Temp: 44
[056] Power: 183.1270, Util: 100 Temp: 44
[057] Power: 183.6140, Util: 100 Temp: 44
[058] Power: 183.2470, Util: 100 Temp: 44
[059] Power: 183.2470, Util: 100 Temp: 44
[060] Power: 184.2220, Util: 100 Temp: 44
[061] Power: 183.7340, Util: 100 Temp: 44
[062] Power: 183.1270, Util: 100 Temp: 44
[063] Power: 183.1270, Util: 100 Temp: 44
[064] Power: 184.1010, Util: 100 Temp: 44
[065] Power: 183.7340, Util: 100 Temp: 44
[066] Power: 183.2470, Util: 100 Temp: 44
[067] Power: 183.6140, Util: 100 Temp: 44
[068] Power: 184.1010, Util: 100 Temp: 44
[069] Power: 183.7340, Util: 100 Temp: 45
[070] Power: 183.1270, Util: 100 Temp: 45
[071] Power: 184.1010, Util: 100 Temp: 45
[072] Power: 183.7340, Util: 100 Temp: 45
[073] Power: 183.1270, Util: 100 Temp: 45
[074] Power: 184.1010, Util: 100 Temp: 45
[075] Power: 183.7340, Util: 100 Temp: 45
[076] Power: 183.1270, Util: 100 Temp: 45
[077] Power: 183.6140, Util: 100 Temp: 45
[078] Power: 184.1010, Util: 100 Temp: 45
[079] Power: 183.7340, Util: 100 Temp: 45
[080] Power: 183.6140, Util: 100 Temp: 45
[081] Power: 184.1010, Util: 100 Temp: 45
[082] Power: 184.2220, Util: 100 Temp: 45
[083] Power: 183.6140, Util: 100 Temp: 45
[084] Power: 184.1010, Util: 100 Temp: 45
[085] Power: 184.1010, Util: 100 Temp: 45
[086] Power: 183.7340, Util: 100 Temp: 45
[087] Power: 183.6140, Util: 100 Temp: 45
[088] Power: 184.5880, Util: 100 Temp: 45
[089] Power: 184.1010, Util: 100 Temp: 45
[090] Power: 183.1270, Util: 100 Temp: 45
[091] Power: 184.1010, Util: 100 Temp: 45
[092] Power: 184.1010, Util: 100 Temp: 45
[093] Power: 183.6140, Util: 100 Temp: 45
[094] Power: 183.7340, Util: 100 Temp: 45
[095] Power: 183.6140, Util: 100 Temp: 45
[096] Power: 184.2220, Util: 100 Temp: 45
[097] Power: 183.7340, Util: 100 Temp: 45
[098] Power: 183.7340, Util: 100 Temp: 45
[099] Power: 184.1010, Util: 100 Temp: 45
[100] Power: 186.5360, Util: 100 Temp: 45
[101] Power: 187.0230, Util: 100 Temp: 45
[102] Power: 187.0230, Util: 100 Temp: 45
[103] Power: 187.0230, Util: 100 Temp: 45
[104] Power: 187.5100, Util: 100 Temp: 45
[105] Power: 187.5100, Util: 100 Temp: 45
[106] Power: 187.0230, Util: 100 Temp: 45
[107] Power: 186.5360, Util: 100 Temp: 45
[108] Power: 187.0230, Util: 100 Temp: 45
[109] Power: 187.5100, Util: 100 Temp: 45
[110] Power: 187.6330, Util: 100 Temp: 45
[111] Power: 187.5100, Util: 100 Temp: 46
[112] Power: 187.5100, Util: 100 Temp: 46
[113] Power: 187.5100, Util: 100 Temp: 46
[114] Power: 187.0230, Util: 100 Temp: 46
[115] Power: 186.5360, Util: 100 Temp: 46
[116] Power: 187.5100, Util: 100 Temp: 46
[117] Power: 187.5100, Util: 100 Temp: 46
[118] Power: 187.6330, Util: 100 Temp: 46
[119] Power: 187.0230, Util: 100 Temp: 46
[120] Power: 187.0230, Util: 100 Temp: 46
[121] Power: 187.9970, Util: 100 Temp: 46
[122] Power: 187.5100, Util: 100 Temp: 46
[123] Power: 187.5100, Util: 100 Temp: 46
[124] Power: 187.5100, Util: 100 Temp: 46
[125] Power: 187.0230, Util: 100 Temp: 46
[126] Power: 187.0230, Util: 100 Temp: 46
[127] Power: 187.0230, Util: 100 Temp: 46
[128] Power: 187.0230, Util: 100 Temp: 46
[129] Power: 187.5100, Util: 100 Temp: 46
[130] Power: 187.5100, Util: 100 Temp: 46
[131] Power: 187.5100, Util: 100 Temp: 46
[132] Power: 187.0230, Util: 100 Temp: 46
[133] Power: 187.5100, Util: 100 Temp: 46
[134] Power: 187.5100, Util: 100 Temp: 46
[135] Power: 187.5100, Util: 100 Temp: 46
[136] Power: 187.0230, Util: 100 Temp: 46
[137] Power: 187.0230, Util: 100 Temp: 46
[138] Power: 187.9970, Util: 100 Temp: 46
[139] Power: 187.5100, Util: 100 Temp: 46
[140] Power: 187.5100, Util: 100 Temp: 46
[141] Power: 187.0230, Util: 100 Temp: 46
[142] Power: 187.5100, Util: 100 Temp: 46
[143] Power: 187.0230, Util: 100 Temp: 46
[144] Power: 187.0230, Util: 100 Temp: 46
[145] Power: 187.5100, Util: 100 Temp: 46
[146] Power: 187.9970, Util: 100 Temp: 46
[147] Power: 187.5100, Util: 100 Temp: 46
[148] Power: 187.0230, Util: 100 Temp: 46
[149] Power: 187.0230, Util: 100 Temp: 46
