Options: 
	Output File = (null)
	CSV mode = 0
	Device ID = 0
	Sample Rate = 100 ms
	Number of power samples = 600
	Print PSU info = 0
	Process Name = (null)

	Temperature Cutoff (0 iff disabled) = 0
Initializing NVML... Success
Getting device... Selected device 0: Tesla V100-SXM2-16GB


Starting power measurement...
[000] Power: 38.3150, Util: 0 Temp: 32
[001] Power: 55.0560, Util: 2 Temp: 33
[002] Power: 130.8690, Util: 2 Temp: 34
[003] Power: 157.5200, Util: 44 Temp: 35
[004] Power: 169.1130, Util: 100 Temp: 36
[005] Power: 178.8610, Util: 100 Temp: 36
[006] Power: 179.3480, Util: 100 Temp: 37
[007] Power: 179.3480, Util: 100 Temp: 37
[008] Power: 179.3480, Util: 100 Temp: 38
[009] Power: 176.9110, Util: 100 Temp: 38
[010] Power: 179.8350, Util: 100 Temp: 38
[011] Power: 179.7170, Util: 100 Temp: 38
[012] Power: 180.3230, Util: 100 Temp: 39
[013] Power: 180.3230, Util: 100 Temp: 39
[014] Power: 180.3230, Util: 100 Temp: 39
[015] Power: 180.3230, Util: 100 Temp: 39
[016] Power: 180.3230, Util: 100 Temp: 39
[017] Power: 180.8100, Util: 100 Temp: 39
[018] Power: 180.3230, Util: 100 Temp: 40
[019] Power: 180.8100, Util: 100 Temp: 40
[020] Power: 180.8100, Util: 100 Temp: 40
[021] Power: 177.8860, Util: 100 Temp: 40
[022] Power: 180.8100, Util: 100 Temp: 40
[023] Power: 181.2970, Util: 100 Temp: 40
[024] Power: 180.8100, Util: 100 Temp: 40
[025] Power: 180.6910, Util: 100 Temp: 40
[026] Power: 180.8100, Util: 100 Temp: 40
[027] Power: 180.8100, Util: 100 Temp: 41
[028] Power: 181.2970, Util: 100 Temp: 41
[029] Power: 181.1780, Util: 100 Temp: 41
[030] Power: 181.2970, Util: 100 Temp: 41
[031] Power: 181.2970, Util: 100 Temp: 41
[032] Power: 181.1780, Util: 100 Temp: 41
[033] Power: 181.2970, Util: 100 Temp: 41
[034] Power: 181.2970, Util: 100 Temp: 41
[035] Power: 181.2970, Util: 100 Temp: 41
[036] Power: 181.1780, Util: 100 Temp: 41
[037] Power: 181.2970, Util: 100 Temp: 41
[038] Power: 181.2970, Util: 100 Temp: 41
[039] Power: 181.2970, Util: 100 Temp: 41
[040] Power: 181.7850, Util: 100 Temp: 41
[041] Power: 181.7850, Util: 100 Temp: 41
[042] Power: 181.7850, Util: 100 Temp: 42
[043] Power: 181.7850, Util: 100 Temp: 42
[044] Power: 181.7850, Util: 100 Temp: 42
[045] Power: 181.6650, Util: 100 Temp: 42
[046] Power: 181.7850, Util: 100 Temp: 42
[047] Power: 181.7850, Util: 100 Temp: 42
[048] Power: 181.7850, Util: 100 Temp: 42
[049] Power: 181.7850, Util: 100 Temp: 42
[050] Power: 182.1520, Util: 100 Temp: 42
[051] Power: 181.6650, Util: 100 Temp: 42
[052] Power: 181.6650, Util: 100 Temp: 42
[053] Power: 181.7850, Util: 100 Temp: 42
[054] Power: 181.6650, Util: 100 Temp: 42
[055] Power: 182.2720, Util: 100 Temp: 42
[056] Power: 182.1520, Util: 100 Temp: 42
[057] Power: 182.2720, Util: 100 Temp: 42
[058] Power: 181.7850, Util: 100 Temp: 42
[059] Power: 182.2720, Util: 100 Temp: 42
[060] Power: 182.1520, Util: 100 Temp: 42
[061] Power: 182.1520, Util: 100 Temp: 42
[062] Power: 182.1520, Util: 100 Temp: 42
[063] Power: 182.2720, Util: 100 Temp: 42
[064] Power: 182.1520, Util: 100 Temp: 42
[065] Power: 182.2720, Util: 100 Temp: 42
[066] Power: 182.2720, Util: 100 Temp: 42
[067] Power: 182.1520, Util: 100 Temp: 43
[068] Power: 182.2720, Util: 100 Temp: 42
[069] Power: 182.2720, Util: 100 Temp: 43
[070] Power: 182.2720, Util: 100 Temp: 43
[071] Power: 182.2720, Util: 100 Temp: 43
[072] Power: 182.1520, Util: 100 Temp: 43
[073] Power: 182.1520, Util: 100 Temp: 43
[074] Power: 182.2720, Util: 100 Temp: 43
[075] Power: 182.2720, Util: 100 Temp: 43
[076] Power: 179.8350, Util: 100 Temp: 43
[077] Power: 179.8350, Util: 100 Temp: 43
[078] Power: 179.8350, Util: 100 Temp: 43
[079] Power: 182.2720, Util: 100 Temp: 43
[080] Power: 182.1520, Util: 100 Temp: 43
[081] Power: 182.2720, Util: 100 Temp: 43
[082] Power: 182.7600, Util: 100 Temp: 43
[083] Power: 182.7600, Util: 100 Temp: 43
[084] Power: 182.2720, Util: 100 Temp: 43
[085] Power: 182.1520, Util: 100 Temp: 43
[086] Power: 182.6400, Util: 100 Temp: 43
[087] Power: 182.6400, Util: 100 Temp: 43
[088] Power: 182.7600, Util: 100 Temp: 43
[089] Power: 182.6400, Util: 100 Temp: 43
[090] Power: 182.6400, Util: 100 Temp: 43
[091] Power: 182.7600, Util: 100 Temp: 43
[092] Power: 182.6400, Util: 100 Temp: 43
[093] Power: 182.6400, Util: 100 Temp: 43
[094] Power: 182.7600, Util: 100 Temp: 43
[095] Power: 182.2720, Util: 100 Temp: 43
[096] Power: 182.6400, Util: 100 Temp: 43
[097] Power: 182.6400, Util: 100 Temp: 43
[098] Power: 182.7600, Util: 100 Temp: 43
[099] Power: 182.6400, Util: 100 Temp: 43
[100] Power: 182.7600, Util: 100 Temp: 43
[101] Power: 182.7600, Util: 100 Temp: 43
[102] Power: 182.7600, Util: 100 Temp: 43
[103] Power: 182.6400, Util: 100 Temp: 43
[104] Power: 182.7600, Util: 100 Temp: 43
[105] Power: 182.6400, Util: 100 Temp: 43
[106] Power: 182.6400, Util: 100 Temp: 43
[107] Power: 182.6400, Util: 100 Temp: 43
[108] Power: 182.7600, Util: 100 Temp: 43
[109] Power: 182.6400, Util: 100 Temp: 43
[110] Power: 182.7600, Util: 100 Temp: 43
[111] Power: 182.7600, Util: 100 Temp: 43
[112] Power: 182.6400, Util: 100 Temp: 43
[113] Power: 182.7600, Util: 100 Temp: 43
[114] Power: 182.7600, Util: 100 Temp: 43
[115] Power: 182.7600, Util: 100 Temp: 43
[116] Power: 182.7600, Util: 100 Temp: 43
[117] Power: 182.6400, Util: 100 Temp: 43
[118] Power: 182.7600, Util: 100 Temp: 43
[119] Power: 182.7600, Util: 100 Temp: 43
[120] Power: 182.6400, Util: 100 Temp: 43
[121] Power: 182.7600, Util: 100 Temp: 43
[122] Power: 182.7600, Util: 100 Temp: 44
[123] Power: 182.7600, Util: 100 Temp: 43
[124] Power: 182.6400, Util: 100 Temp: 43
[125] Power: 182.7600, Util: 100 Temp: 43
[126] Power: 182.7600, Util: 100 Temp: 43
[127] Power: 182.7600, Util: 100 Temp: 43
[128] Power: 182.7600, Util: 100 Temp: 44
[129] Power: 183.2470, Util: 100 Temp: 44
[130] Power: 182.6400, Util: 100 Temp: 44
[131] Power: 182.6400, Util: 100 Temp: 44
[132] Power: 183.2470, Util: 100 Temp: 44
[133] Power: 183.1270, Util: 100 Temp: 44
[134] Power: 182.6400, Util: 100 Temp: 44
[135] Power: 183.1270, Util: 100 Temp: 44
[136] Power: 182.7600, Util: 100 Temp: 44
[137] Power: 183.1270, Util: 100 Temp: 44
[138] Power: 183.1270, Util: 100 Temp: 44
[139] Power: 183.2470, Util: 100 Temp: 44
[140] Power: 183.2470, Util: 100 Temp: 44
[141] Power: 183.1270, Util: 100 Temp: 44
[142] Power: 183.2470, Util: 100 Temp: 44
[143] Power: 183.2470, Util: 100 Temp: 44
[144] Power: 182.6400, Util: 100 Temp: 44
[145] Power: 183.1270, Util: 100 Temp: 44
[146] Power: 182.7600, Util: 100 Temp: 44
[147] Power: 182.6400, Util: 100 Temp: 44
[148] Power: 182.6400, Util: 100 Temp: 44
[149] Power: 183.2470, Util: 100 Temp: 44
[150] Power: 183.2470, Util: 100 Temp: 44
[151] Power: 183.2470, Util: 100 Temp: 44
[152] Power: 183.2470, Util: 100 Temp: 44
[153] Power: 183.2470, Util: 100 Temp: 44
[154] Power: 183.2470, Util: 100 Temp: 44
[155] Power: 183.1270, Util: 100 Temp: 44
[156] Power: 182.6400, Util: 100 Temp: 44
[157] Power: 183.2470, Util: 100 Temp: 44
[158] Power: 183.2470, Util: 100 Temp: 44
[159] Power: 183.2470, Util: 100 Temp: 44
[160] Power: 183.1270, Util: 100 Temp: 44
[161] Power: 183.1270, Util: 100 Temp: 44
[162] Power: 183.1270, Util: 100 Temp: 44
[163] Power: 183.1270, Util: 100 Temp: 44
[164] Power: 183.2470, Util: 100 Temp: 44
[165] Power: 183.2470, Util: 100 Temp: 44
[166] Power: 183.1270, Util: 100 Temp: 44
[167] Power: 183.1270, Util: 100 Temp: 44
[168] Power: 183.1270, Util: 100 Temp: 44
[169] Power: 183.2470, Util: 100 Temp: 44
[170] Power: 183.2470, Util: 100 Temp: 44
[171] Power: 183.2470, Util: 100 Temp: 44
[172] Power: 183.2470, Util: 100 Temp: 44
[173] Power: 183.1270, Util: 100 Temp: 44
[174] Power: 183.1270, Util: 100 Temp: 44
[175] Power: 183.2470, Util: 100 Temp: 44
[176] Power: 183.1270, Util: 100 Temp: 44
[177] Power: 183.1270, Util: 100 Temp: 44
[178] Power: 183.1270, Util: 100 Temp: 44
[179] Power: 183.2470, Util: 100 Temp: 44
[180] Power: 183.1270, Util: 100 Temp: 44
[181] Power: 183.1270, Util: 100 Temp: 44
[182] Power: 183.1270, Util: 100 Temp: 44
[183] Power: 183.2470, Util: 100 Temp: 44
[184] Power: 183.1270, Util: 100 Temp: 44
[185] Power: 182.6400, Util: 100 Temp: 44
[186] Power: 182.6400, Util: 100 Temp: 44
[187] Power: 183.2470, Util: 100 Temp: 44
[188] Power: 183.1270, Util: 100 Temp: 44
[189] Power: 183.1270, Util: 100 Temp: 44
[190] Power: 183.1270, Util: 100 Temp: 44
[191] Power: 183.2470, Util: 100 Temp: 44
[192] Power: 183.1270, Util: 100 Temp: 44
[193] Power: 183.1270, Util: 100 Temp: 44
[194] Power: 183.1270, Util: 100 Temp: 44
[195] Power: 183.1270, Util: 100 Temp: 44
[196] Power: 183.1270, Util: 100 Temp: 44
[197] Power: 183.1270, Util: 100 Temp: 44
[198] Power: 183.1270, Util: 100 Temp: 44
[199] Power: 183.2470, Util: 100 Temp: 44
[200] Power: 183.1270, Util: 100 Temp: 44
[201] Power: 183.1270, Util: 100 Temp: 44
[202] Power: 183.1270, Util: 100 Temp: 44
[203] Power: 183.1270, Util: 100 Temp: 44
[204] Power: 183.1270, Util: 100 Temp: 44
[205] Power: 183.2470, Util: 100 Temp: 44
[206] Power: 183.2470, Util: 100 Temp: 44
[207] Power: 183.1270, Util: 100 Temp: 44
[208] Power: 183.1270, Util: 100 Temp: 44
[209] Power: 183.1270, Util: 100 Temp: 44
[210] Power: 183.2470, Util: 100 Temp: 44
[211] Power: 183.2470, Util: 100 Temp: 44
[212] Power: 183.2470, Util: 100 Temp: 44
[213] Power: 183.1270, Util: 100 Temp: 44
[214] Power: 183.2470, Util: 100 Temp: 44
[215] Power: 183.2470, Util: 100 Temp: 44
[216] Power: 183.1270, Util: 100 Temp: 44
[217] Power: 183.1270, Util: 100 Temp: 44
[218] Power: 183.2470, Util: 100 Temp: 44
[219] Power: 183.1270, Util: 100 Temp: 44
[220] Power: 183.1270, Util: 100 Temp: 44
[221] Power: 183.2470, Util: 100 Temp: 44
[222] Power: 183.2470, Util: 100 Temp: 44
[223] Power: 183.1270, Util: 100 Temp: 44
[224] Power: 183.1270, Util: 100 Temp: 44
[225] Power: 183.2470, Util: 100 Temp: 44
[226] Power: 183.2470, Util: 100 Temp: 44
[227] Power: 183.1270, Util: 100 Temp: 44
[228] Power: 183.2470, Util: 100 Temp: 44
[229] Power: 183.2470, Util: 100 Temp: 44
[230] Power: 183.2470, Util: 100 Temp: 44
[231] Power: 183.2470, Util: 100 Temp: 44
[232] Power: 183.2470, Util: 100 Temp: 44
[233] Power: 183.2470, Util: 100 Temp: 44
[234] Power: 183.2470, Util: 100 Temp: 44
[235] Power: 183.2470, Util: 100 Temp: 44
[236] Power: 183.2470, Util: 100 Temp: 44
[237] Power: 183.2470, Util: 100 Temp: 44
[238] Power: 183.2470, Util: 100 Temp: 44
[239] Power: 183.1270, Util: 100 Temp: 44
[240] Power: 183.1270, Util: 100 Temp: 44
[241] Power: 183.7340, Util: 100 Temp: 44
[242] Power: 183.2470, Util: 100 Temp: 44
[243] Power: 183.1270, Util: 100 Temp: 44
[244] Power: 183.1270, Util: 100 Temp: 44
[245] Power: 183.1270, Util: 100 Temp: 44
[246] Power: 183.1270, Util: 100 Temp: 44
[247] Power: 183.2470, Util: 100 Temp: 44
[248] Power: 183.1270, Util: 100 Temp: 44
[249] Power: 183.1270, Util: 100 Temp: 44
[250] Power: 183.1270, Util: 100 Temp: 44
[251] Power: 183.1270, Util: 100 Temp: 44
[252] Power: 183.1270, Util: 100 Temp: 44
[253] Power: 183.2470, Util: 100 Temp: 44
[254] Power: 183.2470, Util: 100 Temp: 44
[255] Power: 183.2470, Util: 100 Temp: 44
[256] Power: 183.1270, Util: 100 Temp: 44
[257] Power: 183.1270, Util: 100 Temp: 44
[258] Power: 183.1270, Util: 100 Temp: 44
[259] Power: 183.6140, Util: 100 Temp: 44
[260] Power: 183.1270, Util: 100 Temp: 44
[261] Power: 183.2470, Util: 100 Temp: 44
[262] Power: 183.1270, Util: 100 Temp: 44
[263] Power: 183.2470, Util: 100 Temp: 44
[264] Power: 183.2470, Util: 100 Temp: 44
[265] Power: 183.1270, Util: 100 Temp: 44
[266] Power: 183.2470, Util: 100 Temp: 44
[267] Power: 183.2470, Util: 100 Temp: 44
[268] Power: 183.1270, Util: 100 Temp: 44
[269] Power: 183.7340, Util: 100 Temp: 44
[270] Power: 183.1270, Util: 100 Temp: 44
[271] Power: 183.6140, Util: 100 Temp: 44
[272] Power: 183.1270, Util: 100 Temp: 44
[273] Power: 183.2470, Util: 100 Temp: 44
[274] Power: 183.1270, Util: 100 Temp: 44
[275] Power: 183.1270, Util: 100 Temp: 44
[276] Power: 183.1270, Util: 100 Temp: 44
[277] Power: 183.2470, Util: 100 Temp: 44
[278] Power: 183.1270, Util: 100 Temp: 44
[279] Power: 183.7340, Util: 100 Temp: 44
[280] Power: 183.6140, Util: 100 Temp: 44
[281] Power: 183.7340, Util: 100 Temp: 44
[282] Power: 183.2470, Util: 100 Temp: 44
[283] Power: 183.1270, Util: 100 Temp: 44
[284] Power: 183.2470, Util: 100 Temp: 44
[285] Power: 183.6140, Util: 100 Temp: 44
[286] Power: 183.2470, Util: 100 Temp: 44
[287] Power: 183.1270, Util: 100 Temp: 44
[288] Power: 183.7340, Util: 100 Temp: 44
[289] Power: 183.2470, Util: 100 Temp: 44
[290] Power: 183.1270, Util: 100 Temp: 44
