Options: 
	Output File = (null)
	CSV mode = 0
	Device ID = 0
	Sample Rate = 100 ms
	Number of power samples = 600
	Print PSU info = 0
	Process Name = (null)

	Temperature Cutoff (0 iff disabled) = 0
Initializing NVML... Success
Getting device... Selected device 0: Tesla V100-SXM2-16GB


Starting power measurement...
[000] Power: 37.2580, Util: 0 Temp: 32
[001] Power: 37.2580, Util: 0 Temp: 32
[002] Power: 37.2580, Util: 0 Temp: 32
[003] Power: 37.2580, Util: 0 Temp: 32
[004] Power: 37.2580, Util: 0 Temp: 32
[005] Power: 37.2580, Util: 0 Temp: 32
[006] Power: 37.2580, Util: 0 Temp: 32
[007] Power: 37.2580, Util: 0 Temp: 32
[008] Power: 37.2580, Util: 0 Temp: 32
[009] Power: 37.2580, Util: 0 Temp: 32
[010] Power: 37.2580, Util: 0 Temp: 32
[011] Power: 37.2580, Util: 0 Temp: 32
[012] Power: 199.8170, Util: 12 Temp: 33
[013] Power: 217.2190, Util: 12 Temp: 35
[014] Power: 257.6220, Util: 100 Temp: 37
[015] Power: 262.4830, Util: 100 Temp: 38
[016] Power: 287.5690, Util: 100 Temp: 39
[017] Power: 288.3510, Util: 100 Temp: 40
[018] Power: 293.6910, Util: 100 Temp: 41
[019] Power: 299.0310, Util: 100 Temp: 42
[020] Power: 294.1760, Util: 100 Temp: 42
[021] Power: 298.5450, Util: 100 Temp: 42
[022] Power: 289.5120, Util: 100 Temp: 43
[023] Power: 294.1760, Util: 100 Temp: 43
[024] Power: 299.0310, Util: 100 Temp: 44
[025] Power: 289.0270, Util: 100 Temp: 44
[026] Power: 290.4840, Util: 100 Temp: 44
[027] Power: 290.7780, Util: 100 Temp: 44
[028] Power: 293.6910, Util: 100 Temp: 45
[029] Power: 295.6320, Util: 100 Temp: 45
[030] Power: 288.5410, Util: 100 Temp: 45
[031] Power: 291.2640, Util: 100 Temp: 45
[032] Power: 291.2640, Util: 100 Temp: 45
[033] Power: 296.1180, Util: 100 Temp: 46
[034] Power: 289.0270, Util: 100 Temp: 46
[035] Power: 291.2640, Util: 100 Temp: 46
[036] Power: 296.6030, Util: 100 Temp: 46
[037] Power: 286.5980, Util: 100 Temp: 46
[038] Power: 291.2640, Util: 100 Temp: 46
[039] Power: 297.0890, Util: 100 Temp: 47
[040] Power: 287.0840, Util: 100 Temp: 47
[041] Power: 291.7490, Util: 100 Temp: 47
[042] Power: 297.0890, Util: 100 Temp: 47
[043] Power: 282.2260, Util: 100 Temp: 47
[044] Power: 292.2340, Util: 100 Temp: 47
[045] Power: 297.5740, Util: 100 Temp: 47
[046] Power: 282.2260, Util: 100 Temp: 47
[047] Power: 286.8950, Util: 100 Temp: 47
[048] Power: 292.7200, Util: 100 Temp: 47
[049] Power: 298.0600, Util: 100 Temp: 48
[050] Power: 282.2260, Util: 100 Temp: 48
[051] Power: 286.5980, Util: 100 Temp: 48
[052] Power: 286.8950, Util: 100 Temp: 48
[053] Power: 292.7200, Util: 100 Temp: 48
[054] Power: 298.0600, Util: 100 Temp: 48
[055] Power: 287.0840, Util: 100 Temp: 48
[056] Power: 291.7490, Util: 100 Temp: 48
[057] Power: 287.5690, Util: 100 Temp: 48
[058] Power: 293.2050, Util: 100 Temp: 48
[059] Power: 298.0600, Util: 100 Temp: 48
[060] Power: 287.0840, Util: 100 Temp: 48
[061] Power: 291.9410, Util: 100 Temp: 49
[062] Power: 288.0550, Util: 100 Temp: 48
[063] Power: 293.6910, Util: 100 Temp: 49
[064] Power: 298.5450, Util: 100 Temp: 49
[065] Power: 288.0550, Util: 100 Temp: 49
[066] Power: 294.6620, Util: 100 Temp: 49
[067] Power: 293.2050, Util: 100 Temp: 49
[068] Power: 298.0600, Util: 100 Temp: 49
[069] Power: 291.2640, Util: 100 Temp: 49
[070] Power: 291.7490, Util: 100 Temp: 49
[071] Power: 290.2930, Util: 100 Temp: 49
[072] Power: 293.6910, Util: 100 Temp: 49
[073] Power: 298.5450, Util: 100 Temp: 49
[074] Power: 289.0270, Util: 100 Temp: 49
[075] Power: 292.2340, Util: 100 Temp: 49
[076] Power: 289.5120, Util: 100 Temp: 49
[077] Power: 293.6910, Util: 100 Temp: 49
[078] Power: 299.0310, Util: 100 Temp: 49
[079] Power: 289.0270, Util: 100 Temp: 49
[080] Power: 292.2340, Util: 100 Temp: 49
[081] Power: 291.2640, Util: 100 Temp: 50
[082] Power: 293.6910, Util: 100 Temp: 49
[083] Power: 299.0310, Util: 100 Temp: 50
[084] Power: 288.8360, Util: 100 Temp: 50
[085] Power: 292.2340, Util: 100 Temp: 50
[086] Power: 289.0270, Util: 100 Temp: 50
[087] Power: 294.1760, Util: 100 Temp: 50
[088] Power: 299.0310, Util: 100 Temp: 50
[089] Power: 285.1410, Util: 100 Temp: 50
[090] Power: 292.7200, Util: 100 Temp: 50
[091] Power: 289.5120, Util: 100 Temp: 50
[092] Power: 294.1760, Util: 100 Temp: 50
[093] Power: 299.5160, Util: 100 Temp: 50
[094] Power: 290.9700, Util: 100 Temp: 50
[095] Power: 294.6620, Util: 100 Temp: 50
[096] Power: 299.5160, Util: 100 Temp: 50
[097] Power: 283.1980, Util: 100 Temp: 50
[098] Power: 293.2050, Util: 100 Temp: 50
[099] Power: 297.5740, Util: 100 Temp: 50
[100] Power: 283.6830, Util: 100 Temp: 50
[101] Power: 288.8360, Util: 100 Temp: 50
[102] Power: 294.8560, Util: 100 Temp: 50
[103] Power: 290.2930, Util: 100 Temp: 50
[104] Power: 289.8070, Util: 100 Temp: 50
[105] Power: 294.6620, Util: 100 Temp: 50
[106] Power: 294.6620, Util: 100 Temp: 50
[107] Power: 293.2050, Util: 100 Temp: 50
[108] Power: 294.6620, Util: 100 Temp: 50
[109] Power: 299.5160, Util: 100 Temp: 50
[110] Power: 293.6910, Util: 100 Temp: 50
[111] Power: 289.5120, Util: 100 Temp: 50
[112] Power: 292.7200, Util: 100 Temp: 50
[113] Power: 296.6030, Util: 100 Temp: 50
[114] Power: 291.7490, Util: 100 Temp: 50
[115] Power: 295.6320, Util: 100 Temp: 50
[116] Power: 291.2640, Util: 100 Temp: 50
[117] Power: 293.6910, Util: 100 Temp: 50
[118] Power: 298.0600, Util: 100 Temp: 51
[119] Power: 291.7490, Util: 100 Temp: 50
[120] Power: 296.6030, Util: 100 Temp: 50
[121] Power: 292.2340, Util: 100 Temp: 50
[122] Power: 294.1760, Util: 100 Temp: 50
[123] Power: 299.0310, Util: 100 Temp: 51
[124] Power: 292.7200, Util: 100 Temp: 50
[125] Power: 297.0890, Util: 100 Temp: 50
[126] Power: 292.7200, Util: 100 Temp: 50
[127] Power: 296.1180, Util: 100 Temp: 51
[128] Power: 293.2050, Util: 100 Temp: 51
[129] Power: 294.6620, Util: 100 Temp: 51
[130] Power: 299.5160, Util: 100 Temp: 51
[131] Power: 293.6910, Util: 100 Temp: 51
[132] Power: 295.1470, Util: 100 Temp: 51
[133] Power: 290.2930, Util: 100 Temp: 51
[134] Power: 293.6910, Util: 100 Temp: 51
[135] Power: 290.2930, Util: 100 Temp: 51
[136] Power: 295.1470, Util: 100 Temp: 51
[137] Power: 293.6910, Util: 100 Temp: 51
[138] Power: 293.6910, Util: 100 Temp: 51
[139] Power: 295.1470, Util: 100 Temp: 51
[140] Power: 289.8070, Util: 100 Temp: 51
[141] Power: 293.6910, Util: 100 Temp: 51
[142] Power: 295.6320, Util: 100 Temp: 51
[143] Power: 289.9980, Util: 100 Temp: 51
[144] Power: 293.6910, Util: 100 Temp: 51
[145] Power: 289.5120, Util: 100 Temp: 51
[146] Power: 293.6910, Util: 100 Temp: 51
[147] Power: 295.6320, Util: 100 Temp: 51
[148] Power: 289.0270, Util: 100 Temp: 51
[149] Power: 293.6910, Util: 100 Temp: 51
[150] Power: 298.0600, Util: 100 Temp: 51
[151] Power: 283.6830, Util: 100 Temp: 51
[152] Power: 289.5120, Util: 100 Temp: 51
[153] Power: 293.6910, Util: 100 Temp: 51
[154] Power: 287.8650, Util: 100 Temp: 51
[155] Power: 289.3220, Util: 100 Temp: 51
[156] Power: 293.6910, Util: 100 Temp: 51
[157] Power: 294.1760, Util: 100 Temp: 51
[158] Power: 293.6910, Util: 100 Temp: 51
[159] Power: 294.1760, Util: 100 Temp: 51
[160] Power: 294.1760, Util: 100 Temp: 51
[161] Power: 293.6910, Util: 100 Temp: 51
[162] Power: 293.6910, Util: 100 Temp: 51
[163] Power: 294.1760, Util: 100 Temp: 51
[164] Power: 294.1760, Util: 100 Temp: 51
[165] Power: 293.6910, Util: 100 Temp: 51
[166] Power: 294.1760, Util: 100 Temp: 51
[167] Power: 294.1760, Util: 100 Temp: 51
[168] Power: 294.1760, Util: 100 Temp: 51
[169] Power: 293.6910, Util: 100 Temp: 51
[170] Power: 294.1760, Util: 100 Temp: 51
[171] Power: 294.1760, Util: 100 Temp: 51
[172] Power: 294.1760, Util: 100 Temp: 51
[173] Power: 294.1760, Util: 100 Temp: 51
[174] Power: 294.1760, Util: 100 Temp: 51
[175] Power: 294.3700, Util: 100 Temp: 51
[176] Power: 294.1760, Util: 100 Temp: 51
[177] Power: 294.1760, Util: 100 Temp: 51
[178] Power: 294.1760, Util: 100 Temp: 51
[179] Power: 294.1760, Util: 100 Temp: 51
[180] Power: 294.1760, Util: 100 Temp: 51
[181] Power: 294.1760, Util: 100 Temp: 51
[182] Power: 294.1760, Util: 100 Temp: 51
[183] Power: 294.1760, Util: 100 Temp: 51
[184] Power: 294.1760, Util: 100 Temp: 51
[185] Power: 294.1760, Util: 100 Temp: 51
[186] Power: 294.1760, Util: 100 Temp: 51
[187] Power: 294.1760, Util: 100 Temp: 51
[188] Power: 294.1760, Util: 100 Temp: 51
[189] Power: 294.1760, Util: 100 Temp: 51
[190] Power: 294.1760, Util: 100 Temp: 51
[191] Power: 294.3700, Util: 100 Temp: 51
[192] Power: 294.1760, Util: 100 Temp: 51
