Options: 
	Output File = (null)
	CSV mode = 0
	Device ID = 0
	Sample Rate = 100 ms
	Number of power samples = 600
	Print PSU info = 0
	Process Name = (null)

	Temperature Cutoff (0 iff disabled) = 0
Initializing NVML... Success
Getting device... Selected device 0: Tesla V100-SXM2-16GB


Starting power measurement...
[000] Power: 36.7440, Util: 0 Temp: 31
[001] Power: 54.1680, Util: 0 Temp: 31
[002] Power: 55.1980, Util: 5 Temp: 31
[003] Power: 55.4440, Util: 5 Temp: 31
[004] Power: 55.3600, Util: 2 Temp: 31
[005] Power: 55.3240, Util: 2 Temp: 31
[006] Power: 55.3240, Util: 0 Temp: 31
[007] Power: 55.3240, Util: 0 Temp: 31
[008] Power: 55.3240, Util: 0 Temp: 31
[009] Power: 55.3240, Util: 0 Temp: 31
[010] Power: 55.3240, Util: 0 Temp: 32
[011] Power: 55.3240, Util: 0 Temp: 32
[012] Power: 55.3240, Util: 0 Temp: 32
[013] Power: 55.3240, Util: 0 Temp: 32
[014] Power: 55.3240, Util: 0 Temp: 32
[015] Power: 55.3240, Util: 0 Temp: 32
[016] Power: 55.3240, Util: 0 Temp: 32
[017] Power: 55.3240, Util: 0 Temp: 32
[018] Power: 55.3240, Util: 0 Temp: 32
[019] Power: 55.3240, Util: 0 Temp: 32
[020] Power: 55.3240, Util: 0 Temp: 32
[021] Power: 55.3240, Util: 0 Temp: 32
[022] Power: 55.3240, Util: 0 Temp: 32
[023] Power: 55.3240, Util: 0 Temp: 32
[024] Power: 55.3240, Util: 0 Temp: 32
[025] Power: 55.3240, Util: 0 Temp: 32
[026] Power: 55.3240, Util: 0 Temp: 32
[027] Power: 55.3240, Util: 0 Temp: 32
[028] Power: 55.3240, Util: 0 Temp: 32
[029] Power: 55.3240, Util: 0 Temp: 32
[030] Power: 55.3240, Util: 0 Temp: 32
[031] Power: 160.4460, Util: 0 Temp: 34
[032] Power: 190.0700, Util: 80 Temp: 35
[033] Power: 192.3800, Util: 80 Temp: 36
[034] Power: 221.9440, Util: 100 Temp: 37
[035] Power: 221.9440, Util: 100 Temp: 37
[036] Power: 222.9170, Util: 100 Temp: 38
[037] Power: 222.9170, Util: 100 Temp: 38
[038] Power: 222.9170, Util: 100 Temp: 39
[039] Power: 223.4040, Util: 100 Temp: 39
[040] Power: 223.8910, Util: 100 Temp: 39
[041] Power: 223.4040, Util: 100 Temp: 40
[042] Power: 224.3770, Util: 100 Temp: 40
[043] Power: 223.8910, Util: 100 Temp: 40
[044] Power: 222.4310, Util: 100 Temp: 40
[045] Power: 223.4040, Util: 100 Temp: 40
[046] Power: 224.3770, Util: 100 Temp: 41
[047] Power: 223.8910, Util: 100 Temp: 41
[048] Power: 224.3770, Util: 100 Temp: 41
[049] Power: 224.8640, Util: 100 Temp: 41
