Options: 
	Output File = (null)
	CSV mode = 0
	Device ID = 0
	Sample Rate = 100 ms
	Number of power samples = 600
	Print PSU info = 0
	Process Name = (null)

	Temperature Cutoff (0 iff disabled) = 0
Initializing NVML... Success
Getting device... Selected device 0: Tesla V100-SXM2-16GB


Starting power measurement...
[000] Power: 252.7610, Temp: 49
[001] Power: 252.7610, Temp: 49
[002] Power: 252.7610, Temp: 50
[003] Power: 252.7610, Temp: 49
[004] Power: 252.7610, Temp: 49
[005] Power: 252.7610, Temp: 49
[006] Power: 252.7610, Temp: 50
[007] Power: 252.7610, Temp: 49
[008] Power: 252.7610, Temp: 49
[009] Power: 252.7610, Temp: 50
[010] Power: 252.7610, Temp: 49
[011] Power: 252.7610, Temp: 50
[012] Power: 252.7610, Temp: 49
[013] Power: 252.7610, Temp: 50
[014] Power: 252.9280, Temp: 49
[015] Power: 252.7610, Temp: 49
[016] Power: 252.7610, Temp: 49
[017] Power: 252.7610, Temp: 49
[018] Power: 252.7610, Temp: 49
[019] Power: 252.7610, Temp: 49
[020] Power: 252.7610, Temp: 50
[021] Power: 252.9280, Temp: 50
[022] Power: 252.7610, Temp: 50
[023] Power: 252.7610, Temp: 50
[024] Power: 252.7610, Temp: 50
[025] Power: 252.7610, Temp: 50
[026] Power: 252.7610, Temp: 50
[027] Power: 252.7610, Temp: 49
[028] Power: 252.7610, Temp: 50
[029] Power: 252.7610, Temp: 50
[030] Power: 252.7610, Temp: 50
[031] Power: 252.7610, Temp: 50
[032] Power: 252.7610, Temp: 49
[033] Power: 252.2750, Temp: 50
[034] Power: 252.7610, Temp: 50
[035] Power: 252.7610, Temp: 50
[036] Power: 252.7610, Temp: 50
[037] Power: 252.7610, Temp: 49
[038] Power: 252.7610, Temp: 49
[039] Power: 252.7610, Temp: 50
[040] Power: 252.7610, Temp: 49
[041] Power: 252.7610, Temp: 49
[042] Power: 252.9280, Temp: 50
[043] Power: 252.7610, Temp: 49
[044] Power: 252.7610, Temp: 49
[045] Power: 252.7610, Temp: 50
[046] Power: 252.7610, Temp: 50
[047] Power: 252.7610, Temp: 50
[048] Power: 252.7610, Temp: 50
[049] Power: 252.7610, Temp: 50
[050] Power: 252.7610, Temp: 50
[051] Power: 252.7610, Temp: 50
[052] Power: 252.7610, Temp: 50
[053] Power: 252.9280, Temp: 49
[054] Power: 252.7610, Temp: 50
[055] Power: 252.7610, Temp: 50
[056] Power: 252.7610, Temp: 50
[057] Power: 252.7610, Temp: 49
[058] Power: 252.7610, Temp: 50
[059] Power: 252.7610, Temp: 50
[060] Power: 252.7610, Temp: 50
[061] Power: 252.7610, Temp: 50
[062] Power: 252.9280, Temp: 50
[063] Power: 252.7610, Temp: 50
[064] Power: 252.7610, Temp: 50
[065] Power: 252.7610, Temp: 50
[066] Power: 252.7610, Temp: 49
[067] Power: 252.7610, Temp: 50
[068] Power: 252.7610, Temp: 50
[069] Power: 253.2470, Temp: 50
[070] Power: 252.9280, Temp: 50
[071] Power: 252.7610, Temp: 50
[072] Power: 252.7610, Temp: 49
[073] Power: 252.7610, Temp: 50
[074] Power: 252.7610, Temp: 50
[075] Power: 252.7610, Temp: 50
