Options: 
	Output File = (null)
	CSV mode = 0
	Device ID = 0
	Sample Rate = 100 ms
	Number of power samples = 600
	Print PSU info = 0
	Process Name = (null)

	Temperature Cutoff (0 iff disabled) = 0
Initializing NVML... Success
Getting device... Selected device 0: Tesla V100-SXM2-16GB


Starting power measurement...
[000] Application util under 95%: 00
[001] Application util under 95%: 00
[002] Application util under 95%: 02
[003] Application util under 95%: 72
[004] Application util under 95%: 72
[005] Power: 193.5870, Temp: 37
[006] Power: 196.9920, Temp: 38
[007] Power: 194.5600, Temp: 38
[008] Power: 197.9640, Temp: 38
[009] Power: 200.8830, Temp: 39
[010] Power: 200.8830, Temp: 39
[011] Power: 201.3690, Temp: 39
[012] Power: 201.3690, Temp: 40
[013] Power: 201.3690, Temp: 40
[014] Power: 201.3690, Temp: 40
[015] Power: 201.8560, Temp: 41
[016] Power: 201.8560, Temp: 41
[017] Power: 201.8560, Temp: 41
[018] Power: 201.8560, Temp: 41
[019] Power: 202.3420, Temp: 41
[020] Power: 201.8560, Temp: 41
[021] Power: 202.3420, Temp: 42
[022] Power: 202.3420, Temp: 42
[023] Power: 202.3420, Temp: 42
[024] Power: 202.8280, Temp: 42
[025] Power: 196.9920, Temp: 42
[026] Power: 199.9100, Temp: 42
[027] Power: 202.8280, Temp: 42
[028] Power: 202.8280, Temp: 42
[029] Power: 202.8280, Temp: 42
[030] Power: 202.8280, Temp: 43
[031] Power: 202.8280, Temp: 43
[032] Power: 202.6950, Temp: 43
[033] Power: 200.3960, Temp: 43
[034] Power: 203.3150, Temp: 43
[035] Power: 203.3150, Temp: 43
[036] Power: 203.3150, Temp: 43
[037] Power: 203.3150, Temp: 43
[038] Power: 203.1810, Temp: 43
[039] Power: 203.3150, Temp: 43
[040] Power: 203.8010, Temp: 43
[041] Power: 203.3150, Temp: 43
[042] Power: 203.1810, Temp: 43
[043] Power: 203.8010, Temp: 43
[044] Power: 203.8010, Temp: 44
[045] Power: 203.8010, Temp: 44
[046] Power: 203.8010, Temp: 44
[047] Power: 203.8010, Temp: 44
[048] Power: 203.8010, Temp: 44
[049] Power: 203.8010, Temp: 44
[050] Power: 203.8010, Temp: 44
[051] Power: 203.8010, Temp: 44
[052] Power: 203.8010, Temp: 44
[053] Power: 203.6670, Temp: 44
[054] Power: 203.8010, Temp: 44
[055] Power: 204.2880, Temp: 44
[056] Power: 204.2880, Temp: 44
[057] Power: 204.2880, Temp: 44
[058] Power: 204.1530, Temp: 44
[059] Power: 204.2880, Temp: 44
[060] Power: 204.2880, Temp: 44
[061] Power: 204.2880, Temp: 44
[062] Power: 204.2880, Temp: 44
[063] Power: 204.1530, Temp: 44
[064] Power: 204.2880, Temp: 44
[065] Power: 204.2880, Temp: 44
[066] Power: 204.1530, Temp: 44
[067] Power: 204.2880, Temp: 45
[068] Power: 204.2880, Temp: 45
[069] Power: 204.2880, Temp: 45
[070] Power: 204.1530, Temp: 45
[071] Power: 204.2880, Temp: 45
[072] Power: 204.2880, Temp: 45
[073] Power: 204.1530, Temp: 45
[074] Power: 204.1530, Temp: 45
[075] Power: 204.2880, Temp: 45
[076] Power: 204.7740, Temp: 45
[077] Power: 204.7740, Temp: 45
[078] Power: 204.2880, Temp: 45
[079] Power: 204.6390, Temp: 45
[080] Power: 204.7740, Temp: 45
[081] Power: 204.6390, Temp: 45
[082] Power: 204.2880, Temp: 45
[083] Power: 204.7740, Temp: 45
[084] Power: 204.7740, Temp: 45
[085] Power: 204.7740, Temp: 45
[086] Power: 204.6390, Temp: 45
[087] Power: 204.7740, Temp: 45
[088] Power: 204.6390, Temp: 45
[089] Power: 204.7740, Temp: 45
[090] Power: 204.6390, Temp: 45
[091] Power: 204.6390, Temp: 45
[092] Power: 204.2880, Temp: 45
[093] Power: 204.6390, Temp: 45
[094] Power: 204.7740, Temp: 45
[095] Power: 204.7740, Temp: 45
[096] Power: 204.7740, Temp: 45
[097] Power: 204.6390, Temp: 45
[098] Power: 204.7740, Temp: 45
[099] Power: 204.6390, Temp: 45
[100] Power: 204.7740, Temp: 45
[101] Power: 204.7740, Temp: 45
[102] Power: 204.6390, Temp: 45
[103] Power: 204.7740, Temp: 45
[104] Power: 204.7740, Temp: 45
[105] Power: 204.7740, Temp: 45
[106] Power: 204.7740, Temp: 45
[107] Power: 204.6390, Temp: 45
[108] Power: 204.7740, Temp: 45
[109] Power: 204.7740, Temp: 45
[110] Power: 204.7740, Temp: 45
[111] Power: 204.7740, Temp: 45
[112] Power: 205.2600, Temp: 45
[113] Power: 204.7740, Temp: 45
[114] Power: 204.7740, Temp: 45
[115] Power: 205.2600, Temp: 45
[116] Power: 204.6390, Temp: 45
[117] Power: 205.2600, Temp: 45
[118] Power: 204.6390, Temp: 45
[119] Power: 205.2600, Temp: 45
[120] Power: 205.2600, Temp: 45
[121] Power: 205.2600, Temp: 45
[122] Power: 204.7740, Temp: 45
[123] Power: 205.2600, Temp: 46
[124] Power: 205.2600, Temp: 46
[125] Power: 205.2600, Temp: 46
[126] Power: 204.7740, Temp: 46
[127] Power: 205.1250, Temp: 46
[128] Power: 205.2600, Temp: 46
[129] Power: 205.1250, Temp: 46
[130] Power: 205.2600, Temp: 46
[131] Power: 205.2600, Temp: 46
[132] Power: 205.2600, Temp: 46
[133] Power: 205.1250, Temp: 46
[134] Power: 205.2600, Temp: 46
[135] Power: 205.1250, Temp: 46
[136] Power: 205.1250, Temp: 46
[137] Power: 205.2600, Temp: 46
[138] Power: 204.6390, Temp: 46
[139] Power: 205.1250, Temp: 46
[140] Power: 205.2600, Temp: 46
[141] Power: 205.2600, Temp: 46
[142] Power: 205.2600, Temp: 46
[143] Power: 205.2600, Temp: 46
[144] Power: 205.2600, Temp: 46
[145] Power: 205.2600, Temp: 46
[146] Power: 205.1250, Temp: 46
[147] Power: 205.2600, Temp: 46
[148] Power: 205.2600, Temp: 46
[149] Power: 205.2600, Temp: 46
[150] Power: 205.1250, Temp: 46
[151] Power: 205.2600, Temp: 46
[152] Power: 205.2600, Temp: 46
[153] Power: 205.2600, Temp: 46
[154] Power: 205.2600, Temp: 46
[155] Power: 205.1250, Temp: 46
[156] Power: 205.2600, Temp: 46
[157] Power: 205.2600, Temp: 46
[158] Power: 205.2600, Temp: 46
[159] Power: 205.2600, Temp: 46
[160] Power: 205.2600, Temp: 46
[161] Power: 205.2600, Temp: 46
[162] Power: 205.2600, Temp: 46
[163] Power: 205.2600, Temp: 46
[164] Power: 205.1250, Temp: 46
[165] Power: 205.1250, Temp: 46
[166] Power: 205.1250, Temp: 46
[167] Power: 205.2600, Temp: 46
[168] Power: 205.6110, Temp: 46
[169] Power: 205.2600, Temp: 46
[170] Power: 205.1250, Temp: 46
[171] Power: 205.1250, Temp: 46
[172] Power: 205.2600, Temp: 46
[173] Power: 205.2600, Temp: 46
[174] Power: 205.2600, Temp: 46
[175] Power: 205.1250, Temp: 46
[176] Power: 205.2600, Temp: 46
[177] Power: 205.2600, Temp: 46
[178] Power: 205.2600, Temp: 46
[179] Power: 205.1250, Temp: 46
[180] Power: 205.1250, Temp: 46
[181] Power: 205.1250, Temp: 46
[182] Power: 205.1250, Temp: 46
[183] Power: 205.2600, Temp: 46
[184] Power: 205.1250, Temp: 46
[185] Power: 205.2600, Temp: 46
[186] Power: 205.2600, Temp: 46
[187] Power: 205.6110, Temp: 46
[188] Power: 205.7470, Temp: 46
[189] Power: 205.7470, Temp: 46
[190] Power: 205.2600, Temp: 46
[191] Power: 205.1250, Temp: 46
[192] Power: 205.2600, Temp: 46
[193] Power: 205.1250, Temp: 46
[194] Power: 205.2600, Temp: 46
[195] Power: 205.7470, Temp: 46
[196] Power: 205.2600, Temp: 46
[197] Power: 205.2600, Temp: 46
[198] Power: 205.2600, Temp: 46
[199] Power: 205.7470, Temp: 46
[200] Power: 205.6110, Temp: 46
[201] Power: 205.7470, Temp: 46
[202] Power: 205.2600, Temp: 46
[203] Power: 205.2600, Temp: 46
[204] Power: 205.1250, Temp: 46
[205] Power: 205.1250, Temp: 46
[206] Power: 205.7470, Temp: 46
[207] Power: 205.2600, Temp: 46
[208] Power: 205.7470, Temp: 46
[209] Power: 205.6110, Temp: 46
[210] Power: 205.6110, Temp: 46
[211] Power: 205.7470, Temp: 46
[212] Power: 205.6110, Temp: 46
