Options: 
	Output File = (null)
	CSV mode = 0
	Device ID = 0
	Sample Rate = 100 ms
	Number of power samples = 600
	Print PSU info = 0
	Process Name = (null)

	Temperature Cutoff (0 iff disabled) = 0
Initializing NVML... Success
Getting device... Selected device 0: Tesla V100-SXM2-16GB


Starting power measurement...
[000] Power: 140.3590, Temp: 41
[001] Power: 140.3590, Temp: 41
[002] Power: 140.3590, Temp: 41
[003] Power: 140.3590, Temp: 41
[004] Power: 140.3590, Temp: 41
[005] Power: 140.3590, Temp: 41
[006] Power: 140.3590, Temp: 41
[007] Power: 140.3590, Temp: 41
[008] Power: 140.3590, Temp: 41
[009] Power: 140.3590, Temp: 41
[010] Power: 140.3590, Temp: 41
[011] Power: 140.3590, Temp: 41
[012] Power: 140.3590, Temp: 41
[013] Power: 140.3590, Temp: 41
[014] Power: 140.3590, Temp: 41
[015] Power: 140.4510, Temp: 41
[016] Power: 140.3590, Temp: 41
[017] Power: 140.3590, Temp: 41
[018] Power: 140.3590, Temp: 41
[019] Power: 140.3590, Temp: 41
[020] Power: 140.3590, Temp: 41
[021] Power: 140.3590, Temp: 41
[022] Power: 140.3590, Temp: 41
[023] Power: 140.3590, Temp: 41
[024] Power: 140.3590, Temp: 41
[025] Power: 140.4510, Temp: 41
[026] Power: 140.4510, Temp: 41
[027] Power: 140.3590, Temp: 41
[028] Power: 140.4510, Temp: 41
[029] Power: 140.4510, Temp: 41
[030] Power: 140.3590, Temp: 41
[031] Power: 140.4510, Temp: 41
[032] Power: 140.3590, Temp: 41
[033] Power: 140.3590, Temp: 41
[034] Power: 140.3590, Temp: 41
[035] Power: 140.3590, Temp: 41
[036] Power: 140.3590, Temp: 41
[037] Power: 140.4510, Temp: 41
[038] Power: 140.4510, Temp: 41
[039] Power: 140.3590, Temp: 41
[040] Power: 140.3590, Temp: 41
[041] Power: 140.3590, Temp: 41
[042] Power: 140.3590, Temp: 41
[043] Power: 140.4510, Temp: 41
[044] Power: 140.3590, Temp: 41
[045] Power: 140.4510, Temp: 41
[046] Power: 140.3590, Temp: 41
[047] Power: 140.3590, Temp: 41
[048] Power: 140.3590, Temp: 41
[049] Power: 140.3590, Temp: 41
[050] Power: 140.3590, Temp: 41
[051] Power: 140.3590, Temp: 41
[052] Power: 140.3590, Temp: 41
[053] Power: 140.3590, Temp: 41
[054] Power: 140.3590, Temp: 41
[055] Power: 140.3590, Temp: 41
[056] Power: 140.3590, Temp: 41
[057] Power: 140.3590, Temp: 41
[058] Power: 140.3590, Temp: 41
[059] Power: 140.3590, Temp: 41
[060] Power: 140.3590, Temp: 41
[061] Power: 140.3590, Temp: 41
[062] Power: 140.3590, Temp: 41
[063] Power: 140.3590, Temp: 41
[064] Power: 140.3590, Temp: 41
[065] Power: 140.3590, Temp: 41
[066] Power: 140.3590, Temp: 41
[067] Power: 140.4510, Temp: 41
[068] Power: 140.3590, Temp: 41
[069] Power: 140.3590, Temp: 41
[070] Power: 140.3590, Temp: 41
[071] Power: 140.4510, Temp: 41
[072] Power: 140.3590, Temp: 41
[073] Power: 140.3590, Temp: 41
[074] Power: 140.3590, Temp: 41
[075] Power: 140.3590, Temp: 41
[076] Power: 140.4510, Temp: 41
[077] Power: 140.3590, Temp: 41
[078] Power: 140.3590, Temp: 41
[079] Power: 140.3590, Temp: 41
[080] Power: 140.3590, Temp: 41
[081] Power: 140.3590, Temp: 41
[082] Power: 140.3590, Temp: 41
[083] Power: 140.3590, Temp: 41
[084] Power: 140.3590, Temp: 41
[085] Power: 140.3590, Temp: 41
[086] Power: 140.3590, Temp: 41
[087] Power: 140.3590, Temp: 41
[088] Power: 140.3590, Temp: 41
[089] Power: 140.3590, Temp: 41
[090] Power: 140.3590, Temp: 41
[091] Power: 140.3590, Temp: 41
[092] Power: 140.4510, Temp: 41
[093] Power: 140.3590, Temp: 41
[094] Power: 140.3590, Temp: 41
[095] Power: 140.3590, Temp: 41
[096] Power: 140.3590, Temp: 41
[097] Power: 140.3590, Temp: 41
[098] Power: 140.3590, Temp: 41
[099] Power: 140.3590, Temp: 41
[100] Power: 140.4510, Temp: 41
[101] Power: 140.3590, Temp: 41
[102] Power: 140.3590, Temp: 41
[103] Power: 140.3590, Temp: 41
[104] Power: 140.3590, Temp: 41
[105] Power: 140.3590, Temp: 41
[106] Power: 140.3590, Temp: 41
[107] Power: 140.3590, Temp: 41
[108] Power: 140.3590, Temp: 41
[109] Power: 140.3590, Temp: 41
[110] Power: 140.3590, Temp: 41
[111] Power: 140.3590, Temp: 41
[112] Power: 140.3590, Temp: 41
[113] Power: 140.3590, Temp: 41
[114] Power: 140.3590, Temp: 41
[115] Power: 140.3590, Temp: 41
[116] Power: 140.3590, Temp: 41
[117] Power: 140.3590, Temp: 41
[118] Power: 140.3590, Temp: 41
[119] Power: 140.3590, Temp: 41
[120] Power: 140.3590, Temp: 41
[121] Power: 140.3590, Temp: 41
[122] Power: 140.3590, Temp: 41
[123] Power: 140.3590, Temp: 41
[124] Power: 140.3590, Temp: 41
[125] Power: 140.3590, Temp: 41
[126] Power: 140.3590, Temp: 41
[127] Power: 140.3590, Temp: 41
[128] Power: 140.3590, Temp: 41
[129] Power: 140.3590, Temp: 41
[130] Power: 140.3590, Temp: 41
[131] Power: 140.3590, Temp: 41
[132] Power: 140.3590, Temp: 41
[133] Power: 140.4510, Temp: 41
[134] Power: 140.3590, Temp: 41
[135] Power: 140.3590, Temp: 41
[136] Power: 140.3590, Temp: 41
[137] Power: 140.3590, Temp: 41
[138] Power: 140.4510, Temp: 41
[139] Power: 140.3590, Temp: 41
[140] Power: 140.3590, Temp: 41
[141] Power: 140.3590, Temp: 41
[142] Power: 140.3590, Temp: 41
[143] Power: 140.3590, Temp: 41
[144] Power: 140.3590, Temp: 41
[145] Power: 140.3590, Temp: 41
[146] Power: 140.3590, Temp: 41
[147] Power: 140.3590, Temp: 41
[148] Power: 140.4510, Temp: 41
[149] Power: 140.4510, Temp: 41
[150] Power: 140.3590, Temp: 41
[151] Power: 140.3590, Temp: 41
[152] Power: 140.3590, Temp: 41
[153] Power: 140.3590, Temp: 41
[154] Power: 140.3590, Temp: 41
[155] Power: 140.3590, Temp: 41
[156] Power: 140.3590, Temp: 41
[157] Power: 140.3590, Temp: 41
[158] Power: 140.3590, Temp: 41
[159] Power: 140.3590, Temp: 41
[160] Power: 140.3590, Temp: 41
[161] Power: 140.3590, Temp: 41
[162] Power: 140.3590, Temp: 41
[163] Power: 140.3590, Temp: 41
[164] Power: 140.3590, Temp: 41
[165] Power: 140.3590, Temp: 41
[166] Power: 140.3590, Temp: 41
[167] Power: 140.3590, Temp: 41
[168] Power: 140.3590, Temp: 41
[169] Power: 140.3590, Temp: 41
[170] Power: 140.4510, Temp: 41
[171] Power: 140.3590, Temp: 41
[172] Power: 140.4510, Temp: 41
[173] Power: 140.3590, Temp: 41
[174] Power: 140.4510, Temp: 41
[175] Power: 140.3590, Temp: 41
[176] Power: 140.3590, Temp: 41
[177] Power: 140.4510, Temp: 41
[178] Power: 140.3590, Temp: 41
[179] Power: 140.3590, Temp: 41
